time_s,encoder_pos_rad,output_torque_Nm,cycle
5.792215,-0.006327671,1.680000,1
5.805979,-0.006711166,1.684000,1
5.819297,-0.006711166,1.688000,1
5.833234,-0.006998787,1.692000,1
5.847086,-0.006902914,1.696000,1
5.862012,-0.006998787,1.700000,1
5.875765,-0.006807040,1.704000,1
5.889475,-0.006902914,1.708000,1
5.903476,-0.006902914,1.712000,1
5.917192,-0.006902914,1.716000,1
5.931298,-0.007094661,1.720000,1
5.945597,-0.007190535,1.724000,1
5.958873,-0.007286409,1.728000,1
5.972901,-0.006902914,1.732000,1
5.987200,-0.006807040,1.736000,1
6.000473,-0.006807040,1.740000,1
6.014174,-0.006807040,1.744000,1
6.028296,-0.006615292,1.748000,1
6.041644,-0.006902914,1.752000,1
6.055091,-0.006807040,1.756000,1
6.068893,-0.007094661,1.760000,1
6.082581,-0.006711166,1.764000,1
6.096233,-0.006615292,1.768000,1
6.110120,-0.006807040,1.772000,1
6.123591,-0.007094661,1.776000,1
6.137701,-0.006519418,1.780000,1
6.151236,-0.006998787,1.784000,1
6.164491,-0.007094661,1.788000,1
6.178177,-0.006998787,1.792000,1
6.191919,-0.007190535,1.796000,1
6.205963,-0.007190535,1.800000,1
6.220240,-0.007478156,1.804000,1
6.234004,-0.007190535,1.808000,1
6.247330,-0.006998787,1.812000,1
6.261547,-0.007286409,1.816000,1
6.274849,-0.007190535,1.820000,1
6.288639,-0.007190535,1.824000,1
6.302016,-0.007861652,1.828000,1
6.316254,-0.007382283,1.832000,1
6.329670,-0.007094661,1.836000,1
6.343640,-0.007286409,1.840000,1
6.358026,-0.007286409,1.844000,1
6.371917,-0.007094661,1.848000,1
6.385180,-0.007574030,1.852000,1
6.398834,-0.007478156,1.856000,1
6.412003,-0.007190535,1.860000,1
6.426132,-0.007286409,1.864000,1
6.439602,-0.007478156,1.868000,1
6.453250,-0.007478156,1.872000,1
6.467016,-0.007286409,1.876000,1
6.480735,-0.007286409,1.880000,1
6.494427,-0.007478156,1.884000,1
6.508414,-0.007861652,1.888000,1
6.521967,-0.007478156,1.892000,1
6.536567,-0.007382283,1.896000,1
6.549857,-0.006902914,1.900000,1
6.563520,-0.007478156,1.904000,1
6.577053,-0.008053399,1.908000,1
6.591445,-0.007574030,1.912000,1
6.604997,-0.007861652,1.916000,1
6.618475,-0.007478156,1.920000,1
6.632781,-0.007765778,1.924000,1
6.646228,-0.007861652,1.928000,1
6.659944,-0.007478156,1.932000,1
6.673831,-0.007669904,1.936000,1
6.686933,-0.007478156,1.940000,1
6.700637,-0.007669904,1.944000,1
6.714019,-0.007382283,1.948000,1
6.728019,-0.007190535,1.952000,1
6.741489,-0.007957525,1.956000,1
6.755170,-0.007478156,1.960000,1
6.769363,-0.007669904,1.964000,1
6.782965,-0.007669904,1.968000,1
6.796462,-0.007669904,1.972000,1
6.810289,-0.007382283,1.976000,1
6.824458,-0.007861652,1.980000,1
6.838446,-0.007669904,1.984000,1
6.852434,-0.007861652,1.988000,1
6.866196,-0.007765778,1.992000,1
6.880443,-0.007957525,1.996000,1
6.893946,-0.007669904,2.000000,1
6.907562,-0.008436894,2.000000,1
6.920984,-0.007765778,2.000000,1
6.934911,-0.008245147,2.000000,1
6.948881,-0.008436894,2.000000,1
6.962334,-0.007669904,2.000000,1
6.976088,-0.007286409,2.000000,1
6.989847,-0.007957525,2.000000,1
7.003349,-0.007765778,2.000000,1
7.016626,-0.007765778,2.000000,1
7.030374,-0.007382283,2.000000,1
7.043764,-0.008053399,2.000000,1
7.057658,-0.008341021,2.000000,1
7.071106,-0.007957525,2.000000,1
7.084590,-0.008628642,2.000000,1
7.098296,-0.008053399,2.000000,1
7.113046,-0.007765778,2.000000,1
7.127109,-0.008053399,2.000000,1
7.140326,-0.007574030,2.000000,1
7.153357,-0.007861652,2.000000,1
7.166341,-0.007669904,2.000000,1
7.179576,-0.007765778,2.000000,1
7.193227,-0.007957525,2.000000,1
7.206730,-0.008245147,2.000000,1
7.220165,-0.007957525,2.000000,1
7.233392,-0.007478156,2.000000,1
7.246887,-0.008053399,2.000000,1
7.260524,-0.008053399,2.000000,1
7.274313,-0.008245147,2.000000,1
7.288078,-0.008053399,2.000000,1
7.301807,-0.007765778,2.000000,1
7.315509,-0.007669904,2.000000,1
7.329172,-0.008053399,2.000000,1
7.342865,-0.008053399,2.000000,1
7.356938,-0.007861652,2.000000,1
7.370610,-0.008245147,2.000000,1
7.384319,-0.008149273,2.000000,1
7.398100,-0.008053399,2.000000,1
7.411834,-0.008245147,2.000000,1
7.425379,-0.008149273,2.000000,1
7.439262,-0.008245147,2.000000,1
7.452847,-0.008245147,2.000000,1
7.466353,-0.008053399,2.000000,1
7.480620,-0.007669904,2.000000,1
7.495192,-0.008245147,2.000000,1
7.508761,-0.007957525,2.000000,1
7.523021,-0.008245147,2.000000,1
7.536626,-0.008053399,2.000000,1
7.550447,-0.007957525,2.000000,1
7.564065,-0.008341021,2.000000,1
7.577552,-0.007765778,2.000000,1
7.590755,-0.008245147,2.000000,1
7.604234,-0.008149273,2.000000,1
7.617676,-0.008245147,2.000000,1
7.631948,-0.007861652,2.000000,1
7.646493,-0.007957525,2.000000,1
7.660405,-0.007861652,2.000000,1
7.674180,-0.007669904,2.000000,1
7.687632,-0.008436894,2.000000,1
7.701880,-0.008245147,2.000000,1
