time_s,encoder_pos_rad,output_torque_Nm
18.484755,-0.121142163,-3.175000
18.495296,-0.121892066,-3.200000
18.506038,-0.124471203,-3.225000
18.516762,-0.127133011,-3.250000
18.527453,-0.129463288,-3.275000
18.538184,-0.132031938,-3.300000
18.548842,-0.135728041,-3.325000
18.559577,-0.140470939,-3.350000
18.570308,-0.144523292,-3.375000
18.581083,-0.150001487,-3.400000
18.592165,-0.153271823,-3.425000
18.602916,-0.155174974,-3.450000
18.613467,-0.156768970,-3.475000
18.624001,-0.157658518,-3.500000
18.634608,-0.158171686,-3.525000
18.645158,-0.159138803,-3.550000
18.655817,-0.160855122,-3.575000
18.666443,-0.161550956,-3.600000
18.677081,-0.162488488,-3.625000
18.687722,-0.163614069,-3.650000
18.698422,-0.165496996,-3.675000
18.709072,-0.165437731,-3.700000
18.719714,-0.166320069,-3.725000
18.730396,-0.167492276,-3.750000
18.741061,-0.168713263,-3.775000
18.752317,-0.171713158,-3.800000
18.762976,-0.172985452,-3.825000
18.773511,-0.174125077,-3.850000
18.784158,-0.176626971,-3.875000
18.794766,-0.178579744,-3.900000
18.805314,-0.183066572,-3.925000
18.815969,-0.187631860,-3.950000
18.826607,-0.189017770,-3.975000
18.837256,-0.188944367,-4.000000
18.847895,-0.190293575,-4.025000
18.858627,-0.191411572,-4.050000
18.869286,-0.192502324,-4.075000
18.879925,-0.192733441,-4.100000
18.890617,-0.194301034,-4.125000
18.901271,-0.195227331,-4.150000
18.912287,-0.196747829,-4.175000
18.923121,-0.197815502,-4.200000
18.933681,-0.199545724,-4.225000
18.944288,-0.201197113,-4.250000
18.954877,-0.202002912,-4.275000
18.965445,-0.204821826,-4.300000
18.976079,-0.207451802,-4.325000
18.986770,-0.209807123,-4.350000
18.997353,-0.213214669,-4.375000
19.008048,-0.217394963,-4.400000
19.018732,-0.223510663,-4.425000
19.029386,-0.232510348,-4.450000
19.040097,-0.234399736,-4.475000
19.050808,-0.235571709,-4.500000
19.061836,-0.238268674,-4.525000
19.073034,-0.240207450,-4.550000
19.083671,-0.240935773,-4.575000
19.094228,-0.243130431,-4.600000
19.104773,-0.245702405,-4.625000
19.115364,-0.248934634,-4.650000
19.126039,-0.253059689,-4.675000
19.136664,-0.257948316,-4.700000
19.147353,-0.262196069,-4.725000
19.158036,-0.267214791,-4.750000
19.168698,-0.267676324,-4.775000
19.179355,-0.268340652,-4.800000
19.190076,-0.269938159,-4.825000
19.200711,-0.270378298,-4.850000
19.211370,-0.272741250,-4.875000
19.222212,-0.275439059,-4.900000
19.232977,-0.282151489,-4.925000
19.243586,-0.286657557,-4.950000
19.254127,-0.295309559,-4.975000
19.264749,-0.311347635,-5.000000
19.275331,-0.321186075,-5.025000
19.285998,-0.329102264,-5.050000
19.296687,-0.335312059,-5.075000
19.307302,-0.339156467,-5.100000
19.317987,-0.342539904,-5.125000
19.328676,-0.345090157,-5.150000
19.339408,-0.348202310,-5.175000
19.350085,-0.352331484,-5.200000
19.360769,-0.357599440,-5.225000
19.371722,-0.381009547,-5.250000
19.382498,-0.396040059,-5.275000
19.393077,-0.405808138,-5.300000
19.403646,-0.411801000,-5.325000
19.414259,-0.415451414,-5.350000
19.424814,-0.417830750,-5.375000
19.435466,-0.419783430,-5.400000
19.446133,-0.420831067,-5.425000
19.456861,-0.422460032,-5.450000
19.467554,-0.424841335,-5.475000
19.478235,-0.426311087,-5.500000
19.488925,-0.427332087,-5.525000
19.499649,-0.429043163,-5.550000
19.510399,-0.430290225,-5.575000
19.521113,-0.432823390,-5.600000
19.531895,-0.435118369,-5.625000
19.542622,-0.438708955,-5.650000
19.553240,-0.441899662,-5.675000
19.563849,-0.446141001,-5.700000
19.574423,-0.452452942,-5.725000
19.585078,-0.457485099,-5.750000
19.595628,-0.459170006,-5.775000
19.606188,-0.459379543,-5.800000
19.616913,-0.461369112,-5.825000
19.627606,-0.464343493,-5.850000
19.638260,-0.467089192,-5.875000
19.648899,-0.470629500,-5.900000
19.659595,-0.473276750,-5.925000
19.670297,-0.477353868,-5.950000
19.681007,-0.481769493,-5.975000
19.692374,-0.487541863,-6.000000
19.703010,-0.489304106,-6.025000
19.713533,-0.490432683,-6.050000
19.724145,-0.492600049,-6.075000
19.734775,-0.495452388,-6.100000
19.745433,-0.497560769,-6.125000
19.756200,-0.499784077,-6.150000
19.766873,-0.503437065,-6.175000
19.777555,-0.507174083,-6.200000
19.788319,-0.512434222,-6.225000
19.799010,-0.520512713,-6.250000
19.809705,-0.531594095,-6.275000
19.820506,-0.536521390,-6.300000
19.831299,-0.537283138,-6.325000
19.842078,-0.543615302,-6.350000
19.852976,-0.547727296,-6.375000
19.863572,-0.551514405,-6.400000
19.874112,-0.554406676,-6.425000
19.884747,-0.557637220,-6.450000
19.895389,-0.560838178,-6.475000
19.906068,-0.562456096,-6.500000
19.916775,-0.563557708,-6.525000
19.927598,-0.564696865,-6.550000
19.938212,-0.566592104,-6.575000
19.948900,-0.567617177,-6.600000
19.959641,-0.568759330,-6.625000
19.970335,-0.569981065,-6.650000
19.981074,-0.571184263,-6.675000
19.992277,-0.573347977,-6.700000
20.003063,-0.574983543,-6.725000
20.013717,-0.576735300,-6.750000
20.024337,-0.579189163,-6.775000
20.034980,-0.580904125,-6.800000
20.045650,-0.585044159,-6.825000
20.056249,-0.592322984,-6.850000
20.066947,-0.602955098,-6.875000
20.077629,-0.611299021,-6.900000
20.088349,-0.612502406,-6.925000
20.099029,-0.614515803,-6.950000
20.109707,-0.618632946,-6.975000
20.120427,-0.621282583,-7.000000
20.131083,-0.626506816,-7.025000
20.142162,-0.644606927,-7.050000
20.153215,-0.647083355,-7.075000
20.163785,-0.648884828,-7.100000
20.174505,-0.653300219,-7.125000
20.185060,-0.657452893,-7.150000
20.195742,-0.662819860,-7.175000
20.206468,-0.672022949,-7.200000
20.217136,-0.687455119,-7.225000
20.227827,-0.695619606,-7.250000
20.238567,-0.700674000,-7.275000
20.249290,-0.706685166,-7.300000
20.259838,-0.718439958,-7.325000
20.270397,-0.728704400,-7.350000
20.281163,-0.737266333,-7.375000
20.292339,-0.771054076,-7.400000
20.303025,-0.786337053,-7.425000
20.313577,-0.789590021,-7.450000
20.324188,-0.789005790,-7.475000
20.334769,-0.791560302,-7.500000
20.345389,-0.792361747,-7.525000
20.356177,-0.793637318,-7.550000
20.366839,-0.795965254,-7.575000
20.377523,-0.796262612,-7.600000
20.388275,-0.797336698,-7.625000
20.398961,-0.798992020,-7.650000
20.409707,-0.800186697,-7.675000
20.420441,-0.801717307,-7.700000
20.431137,-0.804781898,-7.725000
20.442187,-0.811443629,-7.750000
20.452904,-0.815950821,-7.775000
20.463467,-0.823090798,-7.800000
20.474074,-0.829374651,-7.825000
20.484655,-0.830148008,-7.850000
20.495224,-0.830180590,-7.875000
20.505915,-0.832382317,-7.900000
20.516659,-0.834074714,-7.925000
20.527406,-0.834657073,-7.950000
20.538064,-0.835948373,-7.975000
20.548771,-0.838432104,-8.000000
20.559434,-0.839182241,-8.025000
20.570184,-0.839601315,-8.050000
20.580881,-0.840255953,-8.075000
20.592088,-0.843557981,-8.100000
20.602865,-0.844890852,-8.125000
20.613470,-0.847225529,-8.150000
20.624040,-0.850491979,-8.175000
20.634652,-0.853027392,-8.200000
20.645230,-0.855730209,-8.225000
20.655925,-0.858568223,-8.250000
20.666575,-0.860763583,-8.275000
20.677219,-0.862173602,-8.300000
20.688031,-0.863527071,-8.325000
20.698730,-0.865120973,-8.350000
20.709424,-0.865926537,-8.375000
20.720091,-0.866909618,-8.400000
20.730842,-0.867456024,-8.425000
20.741948,-0.869719170,-8.450000
20.752959,-0.870436351,-8.475000
20.763635,-0.871174130,-8.500000
20.774130,-0.872328360,-8.525000
20.784815,-0.874519601,-8.550000
20.795467,-0.874765278,-8.575000
20.806257,-0.877005204,-8.600000
20.816924,-0.879191576,-8.625000
20.827589,-0.881143507,-8.650000
20.838295,-0.884369136,-8.675000
20.849049,-0.887804114,-8.700000
20.859787,-0.893468533,-8.725000
20.870476,-0.904715354,-8.750000
20.881169,-0.913354856,-8.775000
20.892281,-0.914207234,-8.800000
20.903106,-0.916777101,-8.825000
20.913710,-0.919042494,-8.850000
20.924321,-0.921220253,-8.875000
20.934940,-0.924571716,-8.900000
20.945611,-0.928917870,-8.925000
20.956284,-0.931750641,-8.950000
20.966948,-0.935900554,-8.975000
20.977699,-0.938861406,-9.000000
20.988436,-0.940222365,-9.025000
20.999115,-0.940717463,-9.050000
21.009922,-0.943442002,-9.075000
21.020551,-0.944961751,-9.100000
21.031357,-0.947148498,-9.125000
21.042341,-0.950447156,-9.150000
21.053069,-0.953823337,-9.175000
21.063587,-0.957349320,-9.200000
21.074092,-0.961414594,-9.225000
21.084757,-0.965414329,-9.250000
21.095424,-0.970433847,-9.275000
21.106116,-0.981113664,-9.300000
21.116808,-0.986372866,-9.325000
21.127481,-0.989038982,-9.350000
21.138187,-0.991625702,-9.375000
21.148904,-0.993430451,-9.400000
21.159651,-0.996761317,-9.425000
21.170410,-1.000276814,-9.450000
21.181166,-1.002490525,-9.475000
21.192572,-1.005957337,-9.500000
21.203115,-1.007769202,-9.525000
21.213713,-1.009442124,-9.550000
21.224352,-1.010188517,-9.575000
21.234992,-1.012079777,-9.600000
21.245641,-1.012990953,-9.625000
21.256303,-1.013349356,-9.650000
21.267008,-1.014668745,-9.675000
21.277743,-1.015393041,-9.700000
21.288501,-1.015837956,-9.725000
21.299222,-1.016841260,-9.750000
21.309952,-1.018083500,-9.775000
21.320686,-1.018977448,-9.800000
21.331753,-1.020287848,-9.825000
21.342366,-1.021784378,-9.850000
21.353074,-1.023252071,-9.875000
21.363701,-1.025616334,-9.900000
21.374306,-1.028298928,-9.925000
21.384954,-1.031745142,-9.950000
21.395599,-1.036342964,-9.975000
21.406192,-1.041725754,-10.000000
21.416927,-1.048863858,-10.025000
21.427653,-1.052158396,-10.050000
21.438363,-1.053100656,-10.075000
21.449070,-1.054124558,-10.100000
21.459722,-1.055917698,-10.125000
21.470343,-1.057282401,-10.150000
21.481095,-1.058483071,-10.175000
21.492489,-1.060263103,-10.200000
21.503119,-1.061305730,-10.225000
21.513674,-1.062392550,-10.250000
21.524265,-1.063209350,-10.275000
21.534827,-1.064158350,-10.300000
21.545392,-1.065540656,-10.325000
21.556051,-1.066746194,-10.350000
21.566707,-1.067313947,-10.375000
21.577326,-1.069427290,-10.400000
21.588018,-1.070663537,-10.425000
21.598640,-1.072078425,-10.450000
21.609296,-1.073742360,-10.475000
21.620066,-1.077893396,-10.500000
21.630755,-1.080577487,-10.525000
21.642729,-1.084823274,-10.550000
21.653252,-1.085995855,-10.575000
21.663662,-1.087136978,-10.600000
21.674499,-1.086766965,-10.625000
21.685060,-1.088598679,-10.650000
21.695602,-1.089695610,-10.675000
21.706477,-1.090330399,-10.700000
21.717238,-1.091229591,-10.725000
21.728299,-1.092205182,-10.750000
21.738980,-1.092601410,-10.775000
21.749781,-1.093573630,-10.800000
21.760534,-1.094166100,-10.825000
21.771116,-1.095079523,-10.850000
21.781911,-1.097845632,-10.875000
21.793309,-1.099232432,-10.900000
21.803928,-1.100106156,-10.925000
21.814413,-1.101330794,-10.950000
21.825006,-1.102763284,-10.975000
21.835634,-1.104939919,-11.000000
21.846362,-1.107555850,-11.025000
21.856964,-1.111268713,-11.050000
21.867573,-1.117507626,-11.075000
21.878220,-1.127871733,-11.100000
21.888827,-1.136739685,-11.125000
21.899422,-1.135864837,-11.150000
21.909911,-1.137684941,-11.175000
21.920604,-1.138633567,-11.200000
21.931306,-1.140466030,-11.225000
21.942332,-1.143269215,-11.250000
21.953015,-1.144906185,-11.275000
21.963548,-1.146811302,-11.300000
21.974082,-1.148548266,-11.325000
21.984680,-1.151865649,-11.350000
21.995316,-1.157346934,-11.375000
22.005934,-1.163773849,-11.400000
22.016587,-1.165173008,-11.425000
22.027204,-1.166454945,-11.450000
22.037818,-1.168306882,-11.475000
22.048506,-1.170274168,-11.500000
22.059160,-1.171887919,-11.525000
22.069826,-1.174430072,-11.550000
22.080573,-1.177508520,-11.575000
22.091258,-1.182390219,-11.600000
22.102206,-1.195257532,-11.625000
22.113017,-1.205168111,-11.650000
22.123562,-1.208418458,-11.675000
22.134097,-1.208746526,-11.700000
22.144703,-1.210767740,-11.725000
22.155293,-1.212141432,-11.750000
22.165924,-1.213278435,-11.775000
22.176616,-1.213785143,-11.800000
22.187270,-1.214440531,-11.825000
22.197924,-1.215946798,-11.850000
22.208675,-1.216607054,-11.875000
22.219331,-1.217145595,-11.900000
22.230077,-1.218308439,-11.925000
22.240785,-1.218489701,-11.950000
22.251459,-1.218996034,-11.975000
22.262385,-1.220166369,-12.000000
22.273060,-1.221304495,-12.025000
22.283670,-1.221653536,-12.050000
22.294222,-1.223073292,-12.075000
22.304820,-1.223865375,-12.100000
22.315438,-1.224224527,-12.125000
22.326109,-1.224835722,-12.150000
22.336785,-1.225481747,-12.175000
22.347506,-1.227160662,-12.200000
22.358152,-1.227533671,-12.225000
22.368850,-1.229391975,-12.250000
22.379547,-1.229154537,-12.275000
22.390235,-1.229496088,-12.300000
22.400929,-1.230811356,-12.325000
22.412730,-1.232640823,-12.350000
22.423269,-1.233596191,-12.375000
22.433829,-1.233783819,-12.400000
22.444476,-1.234920447,-12.425000
22.455123,-1.236018128,-12.450000
22.465731,-1.237412792,-12.475000
22.476433,-1.237294822,-12.500000
22.487098,-1.238123232,-12.525000
22.497773,-1.239290945,-12.550000
22.508511,-1.240349301,-12.575000
22.519142,-1.240630556,-12.600000
22.529821,-1.242409465,-12.625000
22.540546,-1.242221837,-12.650000
22.551221,-1.243506021,-12.675000
22.562263,-1.245608878,-12.700000
22.572946,-1.246810671,-12.725000
22.583472,-1.248115454,-12.750000
22.594068,-1.249371925,-12.775000
22.604675,-1.251427594,-12.800000
22.615261,-1.253750661,-12.825000
22.625934,-1.257163169,-12.850000
22.636666,-1.260099679,-12.875000
22.647357,-1.263318192,-12.900000
22.658019,-1.266760286,-12.925000
22.668668,-1.269399812,-12.950000
22.679358,-1.271525513,-12.975000
22.690079,-1.272413095,-13.000000
22.700752,-1.273867306,-13.025000
22.711433,-1.274153055,-13.050000
22.722162,-1.275660071,-13.075000
22.732825,-1.277609755,-13.100000
22.743359,-1.278647514,-13.125000
22.753932,-1.279210772,-13.150000
22.764573,-1.279579662,-13.175000
22.775161,-1.280533906,-13.200000
22.785872,-1.280887440,-13.225000
22.796567,-1.282313937,-13.250000
22.807236,-1.282705297,-13.275000
22.817968,-1.283626585,-13.300000
22.828617,-1.284665093,-13.325000
22.839287,-1.285449685,-13.350000
22.849778,-1.285690118,-13.375000
22.860304,-1.286223416,-13.400000
22.870850,-1.286990781,-13.425000
22.881345,-1.287180656,-13.450000
22.892324,-1.289037837,-13.475000
22.903024,-1.289241943,-13.500000
22.913555,-1.290861311,-13.525000
22.924175,-1.290950818,-13.550000
22.934641,-1.292042881,-13.575000
22.945159,-1.292002434,-13.600000
22.955820,-1.293060417,-13.625000
22.966426,-1.293956612,-13.650000
22.977056,-1.294679785,-13.675000
22.987708,-1.294730343,-13.700000
22.998407,-1.296017150,-13.725000
23.009059,-1.297569856,-13.750000
23.019711,-1.298013647,-13.775000
23.030376,-1.299198961,-13.800000
23.041038,-1.300228107,-13.825000
23.051969,-1.301799913,-13.850000
23.062777,-1.302900963,-13.875000
23.073306,-1.303952204,-13.900000
23.083831,-1.305380949,-13.925000
23.094353,-1.306091014,-13.950000
23.104903,-1.306825797,-13.975000
23.115569,-1.307871795,-14.000000
23.126169,-1.308548529,-14.025000
23.136795,-1.310317326,-14.050000
23.147417,-1.310881334,-14.075000
23.158112,-1.310930768,-14.100000
23.168819,-1.312340038,-14.125000
23.179556,-1.313259453,-14.150000
23.190232,-1.314120070,-14.175000
23.200923,-1.314183737,-14.200000
23.211834,-1.316081364,-14.225000
23.222701,-1.316353630,-14.250000
23.233321,-1.317150956,-14.275000
23.243840,-1.318067749,-14.300000
23.254364,-1.318773695,-14.325000
23.264915,-1.319596487,-14.350000
23.275482,-1.320185212,-14.375000
23.286159,-1.321255927,-14.400000
23.296808,-1.322256235,-14.425000
23.307478,-1.322745342,-14.450000
23.318116,-1.323784973,-14.475000
23.328829,-1.325163908,-14.500000
23.339422,-1.326541719,-14.525000
23.350075,-1.327862980,-14.550000
23.360777,-1.331247775,-14.575000
23.372326,-1.338879479,-14.600000
23.383095,-1.345151348,-14.625000
23.393676,-1.353120109,-14.650000
23.404356,-1.355803826,-14.675000
23.414921,-1.356345738,-14.700000
23.425538,-1.357346046,-14.725000
23.436195,-1.359779593,-14.750000
23.446872,-1.361113212,-14.775000
23.457573,-1.362542331,-14.800000
23.468321,-1.363056904,-14.825000
23.478963,-1.365285970,-14.850000
23.489648,-1.366139846,-14.875000
23.500326,-1.366700857,-14.900000
23.510966,-1.367795541,-14.925000
23.521830,-1.368890600,-14.950000
23.532602,-1.371826360,-14.975000
23.543157,-1.374252791,-15.000000
23.553733,-1.377239110,-15.025000
23.564378,-1.382754101,-15.050000
23.574998,-1.387691602,-15.075000
23.585784,-1.391403341,-15.100000
23.596375,-1.393617801,-15.125000
23.606990,-1.396005283,-15.150000
23.617692,-1.399692305,-15.175000
23.628441,-1.406692216,-15.200000
23.639143,-1.419529942,-15.225000
23.649848,-1.445387031,-15.250000
23.660548,-1.462249959,-15.275000
23.671214,-1.460802115,-15.300000
23.682398,-1.464505989,-15.325000
23.693054,-1.464208630,-15.350000
23.703645,-1.466274411,-15.375000
23.714170,-1.467830488,-15.400000
23.724768,-1.468558904,-15.425000
23.735397,-1.470416084,-15.450000
23.746037,-1.470396236,-15.475000
23.756708,-1.471721616,-15.500000
23.767403,-1.473443974,-15.525000
23.778065,-1.475516121,-15.550000
23.788741,-1.480044660,-15.575000
23.799453,-1.484845466,-15.600000
23.810133,-1.491297847,-15.625000
23.820838,-1.497039040,-15.650000
23.831819,-1.502837532,-15.675000
23.842450,-1.503824733,-15.700000
23.853173,-1.504990573,-15.725000
23.863757,-1.505475560,-15.750000
23.874315,-1.506965349,-15.775000
23.884922,-1.508078384,-15.800000
23.895540,-1.508669356,-15.825000
23.906152,-1.510301083,-15.850000
23.916742,-1.510831385,-15.875000
23.927486,-1.512120813,-15.900000
23.938237,-1.512726391,-15.925000
23.948834,-1.513619215,-15.950000
23.959475,-1.514733374,-15.975000
23.970070,-1.516175600,-16.000000
23.980604,-1.516186461,-16.025000
23.991190,-1.517409601,-16.050000
24.002236,-1.519169409,-16.075000
24.012971,-1.520262970,-16.100000
24.023517,-1.521221708,-16.125000
24.034096,-1.521352785,-16.150000
24.044681,-1.522708875,-16.175000
24.055290,-1.523521930,-16.200000
24.065929,-1.523834643,-16.225000
24.076657,-1.525179873,-16.250000
24.087254,-1.526429228,-16.275000
24.097889,-1.527696934,-16.300000
24.108629,-1.528632453,-16.325000
24.119308,-1.529861211,-16.350000
24.130014,-1.530884738,-16.375000
24.140989,-1.532286144,-16.400000
24.151852,-1.534724933,-16.425000
24.162802,-1.534732423,-16.450000
24.173337,-1.535511773,-16.475000
24.183854,-1.537399663,-16.500000
24.194381,-1.538099242,-16.525000
24.204961,-1.538783466,-16.550000
24.215551,-1.540226067,-16.575000
24.226345,-1.540522302,-16.600000
24.236918,-1.540930889,-16.625000
24.247588,-1.542392216,-16.650000
24.258285,-1.543207892,-16.675000
24.268992,-1.544284225,-16.700000
24.279694,-1.544650493,-16.725000
24.290404,-1.545830939,-16.750000
24.301115,-1.545819704,-16.775000
24.312435,-1.548262613,-16.800000
24.323138,-1.550020924,-16.825000
24.333664,-1.551609208,-16.850000
24.344301,-1.553882466,-16.875000
24.354868,-1.556726472,-16.900000
24.365455,-1.560799985,-16.925000
24.376155,-1.565107940,-16.950000
24.386825,-1.570522188,-16.975000
24.397524,-1.573126884,-17.000000
24.408203,-1.573731338,-17.025000
24.418848,-1.574212954,-17.050000
24.429554,-1.576140168,-17.075000
24.440211,-1.576753985,-17.100000
24.450922,-1.577246836,-17.125000
24.462034,-1.579453057,-17.150000
24.473020,-1.579908832,-17.175000
24.483438,-1.580281841,-17.200000
24.493993,-1.581685868,-17.225000
24.504545,-1.582289198,-17.250000
24.515131,-1.582440125,-17.275000
24.525778,-1.583455788,-17.300000
24.536453,-1.583855387,-17.325000
24.547093,-1.584602903,-17.350000
24.557778,-1.585208106,-17.375000
24.568490,-1.585771365,-17.400000
24.579278,-1.587267520,-17.425000
24.589911,-1.587260030,-17.450000
24.600722,-1.588469313,-17.475000
24.611511,-1.589720541,-17.500000
24.622747,-1.590726093,-17.525000
24.633526,-1.591256020,-17.550000
24.644178,-1.591514430,-17.575000
24.654800,-1.592999725,-17.600000
24.665470,-1.593844238,-17.625000
24.676177,-1.594195900,-17.650000
24.686742,-1.595499934,-17.675000
24.697406,-1.596607726,-17.700000
24.708154,-1.597144394,-17.725000
24.718859,-1.598154065,-17.750000
24.729490,-1.600669254,-17.775000
24.740325,-1.602726422,-17.800000
24.750937,-1.603111040,-17.825000
24.761962,-1.607367687,-17.850000
24.772960,-1.609399013,-17.875000
24.783614,-1.612484577,-17.900000
24.794273,-1.612517159,-17.925000
24.804752,-1.613512973,-17.950000
24.815267,-1.614022677,-17.975000
24.825929,-1.616246874,-18.000000
24.836662,-1.616543484,-18.025000
24.847270,-1.618529869,-18.050000
24.857862,-1.619819671,-18.075000
24.868558,-1.621860360,-18.100000
24.879215,-1.623510438,-18.125000
24.889868,-1.625918518,-18.150000
24.900583,-1.628949778,-18.175000
24.911284,-1.633267470,-18.200000
24.922418,-1.640867715,-18.225000
24.933018,-1.651910430,-18.250000
24.943567,-1.651659135,-18.275000
24.954106,-1.652707755,-18.300000
24.964593,-1.653652262,-18.325000
24.975131,-1.655457011,-18.350000
24.985785,-1.655655500,-18.375000
24.996433,-1.656990243,-18.400000
25.007041,-1.656957286,-18.425000
25.017707,-1.658764657,-18.450000
25.028398,-1.658551188,-18.475000
25.039040,-1.659128304,-18.500000
25.049802,-1.660038356,-18.525000
25.060382,-1.661039413,-18.550000
25.071031,-1.661303815,-18.575000
25.081970,-1.662697730,-18.600000
25.092808,-1.662953144,-18.625000
25.103366,-1.663829865,-18.650000
25.113906,-1.664724188,-18.675000
25.124514,-1.664867249,-18.700000
25.135136,-1.665924483,-18.725000
25.145809,-1.666544292,-18.750000
25.156524,-1.665765692,-18.775000
25.167184,-1.666966736,-18.800000
25.177793,-1.667448726,-18.825000
25.188534,-1.668419448,-18.850000
25.199275,-1.668397352,-18.875000
25.209940,-1.669345230,-18.900000
25.220690,-1.669791268,-18.925000
25.231468,-1.670556011,-18.950000
25.242270,-1.671837574,-18.975000
25.253006,-1.672443901,-19.000000
25.263599,-1.672848368,-19.025000
25.274159,-1.674144537,-19.050000
25.284775,-1.674202960,-19.075000
25.295409,-1.675275174,-19.100000
25.306106,-1.676773577,-19.125000
25.316657,-1.676828629,-19.150000
25.327374,-1.678215803,-19.175000
25.338039,-1.679674883,-19.200000
25.348691,-1.681284514,-19.225000
25.359398,-1.681812569,-19.250000
25.370113,-1.683238691,-19.275000
25.380786,-1.684943447,-19.300000
25.391726,-1.686609629,-19.325000
25.402391,-1.687501705,-19.350000
25.413187,-1.688927453,-19.375000
25.423655,-1.689502696,-19.400000
25.434093,-1.690378293,-19.425000
25.444779,-1.691419423,-19.450000
25.455415,-1.692795362,-19.475000
25.465989,-1.693040289,-19.500000
25.476656,-1.694373909,-19.525000
25.487285,-1.695011320,-19.550000
25.497966,-1.695941970,-19.575000
25.508711,-1.697505537,-19.600000
25.519384,-1.698466896,-19.625000
25.530038,-1.700235318,-19.650000
25.540744,-1.702205600,-19.675000
25.551436,-1.705672411,-19.700000
25.562304,-1.713244944,-19.725000
25.573041,-1.716988516,-19.750000
25.583552,-1.718860676,-19.775000
25.594118,-1.720932449,-19.800000
25.604728,-1.721761233,-19.825000
25.615318,-1.722637205,-19.850000
25.625975,-1.723669721,-19.875000
25.636708,-1.723930378,-19.900000
25.647334,-1.724551311,-19.925000
25.657985,-1.725842237,-19.950000
25.668715,-1.726147834,-19.975000
25.679466,-1.726371415,-20.000000
25.689979,-1.727086349,-20.000000
25.700591,-1.727957078,-19.975000
25.711289,-1.728567150,-19.950000
25.722270,-1.728602353,-19.925000
25.733043,-1.728992590,-19.900000
25.743645,-1.729293319,-19.875000
25.754106,-1.728552544,-19.850000
25.764771,-1.728758897,-19.825000
25.775298,-1.729379081,-19.800000
25.785974,-1.729042774,-19.775000
25.796624,-1.729303430,-19.750000
25.807231,-1.728874620,-19.725000
25.817857,-1.729469712,-19.700000
25.828575,-1.729043148,-19.675000
25.839225,-1.729327024,-19.650000
25.849855,-1.728851775,-19.625000
25.860608,-1.728972366,-19.600000
25.871280,-1.729286952,-19.575000
25.882198,-1.729292570,-19.550000
25.892915,-1.728752156,-19.525000
25.903504,-1.729283207,-19.500000
25.914137,-1.728661151,-19.475000
25.924675,-1.728209121,-19.450000
25.935214,-1.728703470,-19.425000
25.945857,-1.729502668,-19.400000
25.956609,-1.728416223,-19.375000
25.967152,-1.728866381,-19.350000
25.977759,-1.728919935,-19.325000
25.988465,-1.728849528,-19.300000
25.999088,-1.728987347,-19.275000
26.009707,-1.728390008,-19.250000
26.020407,-1.728252938,-19.225000
26.031060,-1.728985474,-19.200000
26.042294,-1.727885172,-19.175000
26.052975,-1.728291138,-19.150000
26.063490,-1.728036473,-19.125000
26.073989,-1.728168300,-19.100000
26.084530,-1.728213241,-19.075000
26.095060,-1.727516657,-19.050000
26.105702,-1.727797912,-19.025000
26.116379,-1.727646237,-19.000000
26.127119,-1.726980363,-18.975000
26.137658,-1.727729003,-18.950000
26.148309,-1.727187840,-18.925000
26.158996,-1.727425278,-18.900000
26.169663,-1.726903589,-18.875000
26.180315,-1.727369851,-18.850000
26.190966,-1.726647801,-18.825000
26.201899,-1.726942164,-18.800000
26.212762,-1.726848162,-18.775000
26.223388,-1.726553051,-18.750000
26.234001,-1.726322355,-18.725000
26.244567,-1.726393136,-18.700000
26.255116,-1.726511481,-18.675000
26.265777,-1.725804037,-18.650000
26.276540,-1.726236218,-18.625000
26.287161,-1.726172177,-18.600000
26.297814,-1.725310062,-18.575000
26.308598,-1.725508176,-18.550000
26.319245,-1.725602927,-18.525000
26.329875,-1.725787184,-18.500000
26.340775,-1.725341895,-18.475000
26.351557,-1.724980870,-18.450000
26.362326,-1.724955404,-18.425000
26.373067,-1.724173808,-18.400000
26.383646,-1.724717217,-18.375000
26.394138,-1.724688380,-18.350000
26.404627,-1.724175306,-18.325000
26.415198,-1.724095536,-18.300000
26.425799,-1.723593322,-18.275000
26.436543,-1.724152835,-18.250000
26.447226,-1.724121002,-18.225000
26.457978,-1.723720654,-18.200000
26.468685,-1.723518795,-18.175000
26.479286,-1.723117323,-18.150000
26.489991,-1.723263756,-18.125000
26.500658,-1.722760793,-18.100000
26.511415,-1.722519236,-18.075000
26.522276,-1.722399768,-18.050000
26.532964,-1.722342843,-18.025000
26.543540,-1.722254834,-18.000000
26.554069,-1.721982567,-17.975000
26.564653,-1.721845872,-17.950000
26.575330,-1.721174381,-17.925000
26.585916,-1.721502824,-17.900000
26.596653,-1.721117081,-17.875000
26.607327,-1.721162397,-17.850000
26.618017,-1.720614118,-17.825000
26.628740,-1.720457200,-17.800000
26.639687,-1.720188304,-17.775000
26.650320,-1.720197667,-17.750000
26.661002,-1.719287614,-17.725000
26.671885,-1.719219080,-17.700000
26.682706,-1.718838206,-17.675000
26.693392,-1.718597398,-17.650000
26.703985,-1.718856182,-17.625000
26.714655,-1.717882839,-17.600000
26.725213,-1.717958115,-17.575000
26.735954,-1.717557392,-17.550000
26.746747,-1.716976157,-17.525000
26.757504,-1.716100560,-17.500000
26.768094,-1.715461651,-17.475000
