time_s,cmd_motor_torque_nm,cmd_output_torque_nm,test_vel_motor_rpm,test_vel_output_rpm,test_torque_motor_nm,test_torque_output_nm,loadcell_torque_nm,test_voltage_v,test_q_A,motor_position_rev,motor_position_deg,output_position_deg,phase
10.425,2.6429,37.0000,-0.14,-0.01,2.6426,36.9969,44.1770,47.07,43.6786,0.207153,74.5752,5.3268,hold
10.438,2.6429,37.0000,0.21,0.01,2.6440,37.0162,44.1770,47.09,43.7014,0.207214,74.5972,5.3284,hold
10.451,2.6429,37.0000,0.49,0.04,2.6381,36.9328,44.1655,47.06,43.6029,0.207214,74.5972,5.3284,hold
10.463,2.6429,37.0000,-0.48,-0.03,2.6436,37.0111,44.1655,47.07,43.6953,0.207153,74.5752,5.3268,hold
10.477,2.6429,37.0000,-0.48,-0.03,2.6436,37.0111,44.1655,47.07,43.6953,0.207153,74.5752,5.3268,hold
10.488,2.6429,37.0000,-0.09,-0.01,2.6393,36.9507,44.1655,47.07,43.6241,0.207153,74.5752,5.3268,hold
10.500,2.6429,37.0000,0.43,0.03,2.6500,37.0994,44.1655,47.13,43.7997,0.207214,74.5972,5.3284,hold
10.513,2.6429,37.0000,0.73,0.05,2.6403,36.9645,44.1655,47.06,43.6403,0.207214,74.5972,5.3284,hold
10.525,2.6429,37.0000,0.73,0.05,2.6403,36.9645,44.1655,47.06,43.6403,0.207214,74.5972,5.3284,hold
10.539,2.6429,37.0000,0.66,0.05,2.6459,37.0427,44.1547,47.07,43.7326,0.207214,74.5972,5.3284,hold
10.550,2.6429,37.0000,-0.03,-0.00,2.6410,36.9745,44.1547,47.06,43.6522,0.207153,74.5752,5.3268,hold
10.563,2.6429,37.0000,0.33,0.02,2.6500,37.0994,44.1547,47.06,43.7996,0.207214,74.5972,5.3284,hold
10.575,2.6429,37.0000,-0.06,-0.00,2.6459,37.0432,44.1547,47.06,43.7333,0.207153,74.5752,5.3268,hold
10.588,2.6429,37.0000,-0.06,-0.00,2.6459,37.0432,44.1547,47.06,43.7333,0.207153,74.5752,5.3268,hold
10.600,2.6429,37.0000,-0.39,-0.03,2.6437,37.0112,44.1547,47.06,43.6955,0.207153,74.5752,5.3268,hold
10.613,2.6429,37.0000,-0.71,-0.05,2.6440,37.0157,44.1547,47.07,43.7008,0.207153,74.5752,5.3268,hold
10.626,2.6429,37.0000,-0.22,-0.02,2.6387,36.9425,44.1439,47.07,43.6143,0.207153,74.5752,5.3268,hold
10.638,2.6429,37.0000,-0.22,-0.02,2.6387,36.9425,44.1439,47.07,43.6143,0.207153,74.5752,5.3268,hold
10.650,2.6429,37.0000,0.72,0.05,2.6447,37.0258,44.1439,47.07,43.7127,0.207275,74.6191,5.3299,hold
10.663,2.6429,37.0000,1.09,0.08,2.6391,36.9471,44.1439,47.07,43.6199,0.207275,74.6191,5.3299,hold
10.675,2.6429,37.0000,0.03,0.00,2.6473,37.0627,44.1439,47.07,43.7563,0.207214,74.5972,5.3284,hold
10.688,2.6429,37.0000,0.31,0.02,2.6391,36.9478,44.1439,47.07,43.6206,0.207214,74.5972,5.3284,hold
10.700,2.6429,37.0000,0.31,0.02,2.6391,36.9478,44.1439,47.07,43.6206,0.207214,74.5972,5.3284,hold
10.713,2.6429,37.0000,0.36,0.03,2.6470,37.0577,44.1439,47.07,43.7504,0.207214,74.5972,5.3284,hold
10.726,2.6429,37.0000,-0.23,-0.02,2.6440,37.0162,44.1337,47.07,43.7014,0.207214,74.5972,5.3284,hold
10.738,2.6429,37.0000,-0.09,-0.01,2.6477,37.0678,44.1337,47.06,43.7623,0.207214,74.5972,5.3284,hold
10.750,2.6429,37.0000,-0.09,-0.01,2.6477,37.0678,44.1337,47.06,43.7623,0.207214,74.5972,5.3284,hold
10.763,2.6429,37.0000,-0.61,-0.04,2.6384,36.9377,44.1337,47.07,43.6087,0.207153,74.5752,5.3268,hold
10.775,2.6429,37.0000,-0.35,-0.03,2.6503,37.1043,44.1337,47.07,43.8054,0.207214,74.5972,5.3284,hold
10.788,2.6429,37.0000,0.42,0.03,2.6481,37.0729,44.1337,47.07,43.7683,0.207214,74.5972,5.3284,hold
10.800,2.6429,37.0000,-0.14,-0.01,2.6414,36.9795,44.1337,47.07,43.6580,0.207214,74.5972,5.3284,hold
10.817,2.6429,37.0000,-0.14,-0.01,2.6414,36.9795,44.1231,47.07,43.6580,0.207214,74.5972,5.3284,hold
10.825,2.6429,37.0000,0.53,0.04,2.6361,36.9060,44.1231,47.07,43.5712,0.207214,74.5972,5.3284,hold
10.838,2.6429,37.0000,0.22,0.02,2.6425,36.9946,44.1231,47.07,43.6759,0.207214,74.5972,5.3284,hold
10.850,2.6429,37.0000,-0.22,-0.02,2.6421,36.9895,44.1231,47.09,43.6698,0.207214,74.5972,5.3284,hold
10.863,2.6429,37.0000,-0.22,-0.02,2.6421,36.9895,44.1231,47.09,43.6698,0.207214,74.5972,5.3284,hold
10.875,2.6429,37.0000,-0.25,-0.02,2.6444,37.0211,44.1231,47.09,43.7071,0.207214,74.5972,5.3284,hold
10.888,2.6429,37.0000,-0.33,-0.02,2.6391,36.9476,44.1231,47.07,43.6204,0.207214,74.5972,5.3284,hold
10.900,2.6429,37.0000,0.17,0.01,2.6414,36.9794,44.1231,47.07,43.6579,0.207214,74.5972,5.3284,hold
10.915,2.6429,37.0000,0.45,0.03,2.6458,37.0414,44.1129,47.07,43.7311,0.207275,74.6191,5.3299,hold
10.925,2.6429,37.0000,0.45,0.03,2.6458,37.0414,44.1129,47.07,43.7311,0.207275,74.6191,5.3299,hold
10.938,2.6429,37.0000,0.78,0.06,2.6368,36.9155,44.1129,47.09,43.5825,0.207275,74.6191,5.3299,hold
10.950,2.6429,37.0000,-0.15,-0.01,2.6454,37.0363,44.1129,47.09,43.7251,0.207214,74.5972,5.3284,hold
10.963,2.6429,37.0000,0.07,0.00,2.6484,37.0780,44.1129,47.06,43.7744,0.207214,74.5972,5.3284,hold
10.976,2.6429,37.0000,0.07,0.00,2.6484,37.0780,44.1129,47.06,43.7744,0.207214,74.5972,5.3284,hold
10.988,2.6429,37.0000,0.01,0.00,2.6399,36.9580,44.1129,47.06,43.6327,0.207214,74.5972,5.3284,hold
11.001,2.6429,37.0000,0.07,0.01,2.6421,36.9895,44.1011,47.07,43.6698,0.207214,74.5972,5.3284,hold
11.013,2.6429,37.0000,-0.29,-0.02,2.6421,36.9895,44.1011,47.07,43.6699,0.207214,74.5972,5.3284,hold
11.025,2.6429,37.0000,-0.29,-0.02,2.6421,36.9895,44.1011,47.07,43.6699,0.207214,74.5972,5.3284,hold
11.038,2.6429,37.0000,0.17,0.01,2.6402,36.9632,44.1011,47.06,43.6388,0.207214,74.5972,5.3284,hold
11.050,2.6429,37.0000,0.08,0.01,2.6470,37.0578,44.1011,47.06,43.7505,0.207214,74.5972,5.3284,hold
11.063,2.6429,37.0000,-0.07,-0.00,2.6458,37.0414,44.1011,47.07,43.7311,0.207214,74.5972,5.3284,hold
11.075,2.6429,37.0000,-0.28,-0.02,2.6425,36.9946,44.1011,47.06,43.6759,0.207214,74.5972,5.3284,hold
11.092,2.6429,37.0000,-0.28,-0.02,2.6425,36.9946,44.0871,47.06,43.6759,0.207214,74.5972,5.3284,hold
11.100,2.6429,37.0000,-0.07,-0.00,2.6391,36.9478,44.0871,47.09,43.6207,0.207214,74.5972,5.3284,hold
11.113,2.6429,37.0000,-0.25,-0.02,2.6428,36.9997,44.0871,47.07,43.6819,0.207214,74.5972,5.3284,hold
11.125,2.6429,37.0000,-0.29,-0.02,2.6428,36.9997,44.0871,47.06,43.6819,0.207214,74.5972,5.3284,hold
11.139,2.6429,37.0000,-0.29,-0.02,2.6428,36.9997,44.0871,47.06,43.6819,0.207214,74.5972,5.3284,hold
11.150,2.6429,37.0000,0.62,0.04,2.6458,37.0411,44.0871,47.06,43.7308,0.207275,74.6191,5.3299,hold
11.163,2.6429,37.0000,0.16,0.01,2.6436,37.0102,44.0871,47.07,43.6943,0.207275,74.6191,5.3299,hold
11.175,2.6429,37.0000,0.25,0.02,2.6432,37.0049,44.0871,47.07,43.6880,0.207275,74.6191,5.3299,hold
11.189,2.6429,37.0000,0.20,0.01,2.6380,36.9319,44.0771,47.07,43.6019,0.207275,74.6191,5.3299,hold
11.200,2.6429,37.0000,0.20,0.01,2.6380,36.9319,44.0771,47.07,43.6019,0.207275,74.6191,5.3299,hold
11.213,2.6429,37.0000,-0.18,-0.01,2.6406,36.9684,44.0771,47.07,43.6450,0.207214,74.5972,5.3284,hold
11.225,2.6429,37.0000,-0.28,-0.02,2.6443,37.0208,44.0771,47.07,43.7069,0.207275,74.6191,5.3299,hold
11.238,2.6429,37.0000,0.07,0.00,2.6406,36.9684,44.0771,47.06,43.6449,0.207275,74.6191,5.3299,hold
11.252,2.6429,37.0000,0.07,0.00,2.6406,36.9684,44.0771,47.06,43.6449,0.207275,74.6191,5.3299,hold
11.263,2.6429,37.0000,0.43,0.03,2.6466,37.0517,44.0771,47.07,43.7433,0.207336,74.6411,5.3315,hold
11.276,2.6429,37.0000,-0.25,-0.02,2.6492,37.0885,44.0676,47.07,43.7867,0.207275,74.6191,5.3299,hold
11.288,2.6429,37.0000,-1.26,-0.09,2.6405,36.9669,44.0676,47.06,43.6432,0.207214,74.5972,5.3284,hold
11.301,2.6429,37.0000,-1.26,-0.09,2.6405,36.9669,44.0676,47.06,43.6432,0.207214,74.5972,5.3284,hold
11.313,2.6429,37.0000,0.56,0.04,2.6406,36.9678,44.0676,47.07,43.6442,0.207336,74.6411,5.3315,hold
11.325,2.6429,37.0000,0.13,0.01,2.6425,36.9954,44.0676,47.07,43.6768,0.207336,74.6411,5.3315,hold
11.338,2.6429,37.0000,0.10,0.01,2.6463,37.0485,44.0676,47.06,43.7395,0.207336,74.6411,5.3315,hold
11.350,2.6429,37.0000,0.10,0.01,2.6463,37.0485,44.0676,47.06,43.7395,0.207336,74.6411,5.3315,hold
11.363,2.6429,37.0000,-0.73,-0.05,2.6473,37.0624,44.0676,47.07,43.7560,0.207275,74.6191,5.3299,hold
11.376,2.6429,37.0000,-0.40,-0.03,2.6443,37.0209,44.0601,47.07,43.7069,0.207275,74.6191,5.3299,hold
11.388,2.6429,37.0000,-0.48,-0.03,2.6436,37.0101,44.0601,47.06,43.6942,0.207214,74.5972,5.3284,hold
11.400,2.6429,37.0000,-0.20,-0.01,2.6391,36.9481,44.0601,47.06,43.6209,0.207275,74.6191,5.3299,hold
11.415,2.6429,37.0000,-0.20,-0.01,2.6391,36.9481,44.0601,47.06,43.6209,0.207275,74.6191,5.3299,hold
11.425,2.6429,37.0000,0.73,0.05,2.6421,36.9894,44.0601,47.06,43.6697,0.207336,74.6411,5.3315,hold
11.438,2.6429,37.0000,-0.51,-0.04,2.6387,36.9425,44.0601,47.06,43.6144,0.207275,74.6191,5.3299,hold
11.450,2.6429,37.0000,0.86,0.06,2.6425,36.9953,44.0601,47.06,43.6767,0.207336,74.6411,5.3315,hold
11.467,2.6429,37.0000,0.86,0.06,2.6425,36.9953,44.0533,47.06,43.6767,0.207336,74.6411,5.3315,hold
11.475,2.6429,37.0000,-0.17,-0.01,2.6414,36.9791,44.0533,47.06,43.6575,0.207275,74.6191,5.3299,hold
11.488,2.6429,37.0000,0.06,0.00,2.6455,37.0373,44.0533,47.06,43.7263,0.207336,74.6411,5.3315,hold
11.500,2.6429,37.0000,0.34,0.02,2.6451,37.0316,44.0533,47.07,43.7195,0.207336,74.6411,5.3315,hold
11.513,2.6429,37.0000,0.47,0.03,2.6421,36.9896,44.0533,47.06,43.6699,0.207336,74.6411,5.3315,hold
11.525,2.6429,37.0000,0.47,0.03,2.6421,36.9896,44.0533,47.06,43.6699,0.207336,74.6411,5.3315,hold
11.538,2.6429,37.0000,0.27,0.02,2.6451,37.0317,44.0533,47.07,43.7197,0.207336,74.6411,5.3315,hold
11.551,2.6429,37.0000,0.82,0.06,2.6455,37.0370,44.0439,47.07,43.7260,0.207336,74.6411,5.3315,hold
11.563,2.6429,37.0000,0.14,0.01,2.6403,36.9647,44.0439,47.06,43.6406,0.207336,74.6411,5.3315,hold
11.575,2.6429,37.0000,0.14,0.01,2.6403,36.9647,44.0439,47.06,43.6406,0.207336,74.6411,5.3315,hold
11.588,2.6429,37.0000,0.07,0.00,2.6441,37.0179,44.0439,47.07,43.7034,0.207336,74.6411,5.3315,hold
11.600,2.6429,37.0000,0.41,0.03,2.6493,37.0905,44.0439,47.06,43.7891,0.207336,74.6411,5.3315,hold
11.613,2.6429,37.0000,0.08,0.01,2.6459,37.0429,44.0439,47.06,43.7329,0.207336,74.6411,5.3315,hold
11.625,2.6429,37.0000,-0.25,-0.02,2.6403,36.9646,44.0439,47.04,43.6405,0.207336,74.6411,5.3315,hold
11.640,2.6429,37.0000,-0.25,-0.02,2.6403,36.9646,44.0439,47.04,43.6405,0.207336,74.6411,5.3315,hold
11.652,2.6429,37.0000,0.13,0.01,2.6451,37.0316,44.0345,47.07,43.7195,0.207336,74.6411,5.3315,hold
11.663,2.6429,37.0000,-0.14,-0.01,2.6463,37.0484,44.0345,47.06,43.7394,0.207336,74.6411,5.3315,hold
11.675,2.6429,37.0000,-0.70,-0.05,2.6451,37.0315,44.0345,47.07,43.7195,0.207275,74.6191,5.3299,hold
11.689,2.6429,37.0000,-0.70,-0.05,2.6451,37.0315,44.0345,47.07,43.7195,0.207275,74.6191,5.3299,hold
11.700,2.6429,37.0000,-1.06,-0.08,2.6429,37.0003,44.0345,47.07,43.6826,0.207275,74.6191,5.3299,hold
11.713,2.6346,36.8844,0.37,0.03,2.6425,36.9952,44.0345,47.06,43.6766,0.207336,74.6411,5.3315,ramp_down
11.725,2.6263,36.7687,0.53,0.04,2.6365,36.9116,44.0345,47.07,43.5779,0.207336,74.6411,5.3315,ramp_down
11.741,2.6181,36.6531,0.53,0.04,2.6365,36.9116,44.0240,47.07,43.5779,0.207336,74.6411,5.3315,ramp_down
11.750,2.6181,36.6531,-0.05,-0.00,2.6153,36.6136,44.0240,47.06,43.2260,0.207275,74.6191,5.3299,ramp_down
11.763,2.6098,36.5375,0.22,0.02,2.6149,36.6083,44.0240,47.07,43.2199,0.207214,74.5972,5.3284,ramp_down
11.775,2.6016,36.4219,-0.51,-0.04,2.6134,36.5878,44.0240,47.09,43.1956,0.207214,74.5972,5.3284,ramp_down
11.788,2.5933,36.3062,-0.51,-0.04,2.6134,36.5878,44.0240,47.09,43.1956,0.207214,74.5972,5.3284,ramp_down
11.800,2.5933,36.3062,0.08,0.01,2.6048,36.4678,44.0240,47.11,43.0540,0.207214,74.5972,5.3284,ramp_down
11.813,2.5850,36.1906,0.04,0.00,2.5900,36.2596,44.0240,47.07,42.8082,0.207153,74.5752,5.3268,ramp_down
11.825,2.5768,36.0750,-0.28,-0.02,2.5870,36.2180,44.0240,47.13,42.7590,0.207092,74.5532,5.3252,ramp_down
11.840,2.5685,35.9594,0.21,0.02,2.5853,36.1944,44.0111,47.09,42.7312,0.207092,74.5532,5.3252,ramp_down
11.850,2.5685,35.9594,0.21,0.02,2.5853,36.1944,44.0111,47.09,42.7312,0.207092,74.5532,5.3252,ramp_down
11.863,2.5603,35.8438,0.40,0.03,2.5672,35.9413,44.0111,47.09,42.4324,0.207092,74.5532,5.3252,ramp_down
11.875,2.5520,35.7281,-0.50,-0.04,2.5572,35.8004,44.0111,47.09,42.2660,0.207031,74.5312,5.3237,ramp_down
11.888,2.5438,35.6125,-0.25,-0.02,2.5510,35.7137,44.0111,47.11,42.1636,0.206970,74.5093,5.3221,ramp_down
11.900,2.5438,35.6125,-0.25,-0.02,2.5510,35.7137,44.0111,47.11,42.1636,0.206970,74.5093,5.3221,ramp_down
11.913,2.5355,35.4969,-0.40,-0.03,2.5355,35.4965,44.0111,47.13,41.9072,0.206970,74.5093,5.3221,ramp_down
11.926,2.5272,35.3812,-0.45,-0.03,2.5352,35.4929,43.9633,47.09,41.9029,0.206909,74.4873,5.3205,ramp_down
11.938,2.5190,35.2656,-0.62,-0.04,2.5191,35.2678,43.9633,47.11,41.6372,0.206848,74.4653,5.3190,ramp_down
11.951,2.5107,35.1500,-0.62,-0.04,2.5191,35.2678,43.9633,47.11,41.6372,0.206848,74.4653,5.3190,ramp_down
11.963,2.5107,35.1500,-0.51,-0.04,2.5162,35.2269,43.9633,47.13,41.5889,0.206848,74.4653,5.3190,ramp_down
11.975,2.5025,35.0344,-0.40,-0.03,2.5120,35.1685,43.9633,47.11,41.5200,0.206787,74.4434,5.3174,ramp_down
11.988,2.4942,34.9188,-0.07,-0.00,2.5037,35.0520,43.9633,47.13,41.3824,0.206726,74.4214,5.3158,ramp_down
12.000,2.4859,34.8031,-0.07,-0.00,2.5037,35.0520,43.9633,47.13,41.3824,0.206726,74.4214,5.3158,ramp_down
12.014,2.4859,34.8031,-0.35,-0.03,2.4937,34.9122,43.8601,47.13,41.2174,0.206726,74.4214,5.3158,ramp_down
12.025,2.4777,34.6875,0.18,0.01,2.4767,34.6740,43.8601,47.13,40.9361,0.206665,74.3994,5.3142,ramp_down
12.038,2.4694,34.5719,-1.56,-0.11,2.4782,34.6949,43.8601,47.11,40.9608,0.206543,74.3555,5.3111,ramp_down
12.050,2.4612,34.4562,-1.56,-0.11,2.4782,34.6949,43.8601,47.11,40.9608,0.206543,74.3555,5.3111,ramp_down
12.063,2.4612,34.4562,-0.00,-0.00,2.4758,34.6617,43.8601,47.13,40.9216,0.206604,74.3774,5.3127,ramp_down
12.075,2.4529,34.3406,-0.09,-0.01,2.4556,34.3782,43.8601,47.13,40.5870,0.206543,74.3555,5.3111,ramp_down
12.088,2.4446,34.2250,-0.15,-0.01,2.4522,34.3307,43.8601,47.13,40.5309,0.206482,74.3335,5.3095,ramp_down
12.102,2.4364,34.1094,-0.54,-0.04,2.4374,34.1240,43.8601,47.11,40.2868,0.206421,74.3115,5.3080,ramp_down
12.114,2.4364,34.1094,-0.54,-0.04,2.4374,34.1240,43.7339,47.11,40.2868,0.206421,74.3115,5.3080,ramp_down
12.125,2.4281,33.9937,-0.38,-0.03,2.4319,34.0462,43.7339,47.13,40.1950,0.206360,74.2896,5.3064,ramp_down
12.138,2.4199,33.8781,0.31,0.02,2.4235,33.9284,43.7339,47.11,40.0559,0.206360,74.2896,5.3064,ramp_down
12.150,2.4116,33.7625,-0.24,-0.02,2.4119,33.7662,43.7339,47.13,39.8644,0.206238,74.2456,5.3033,ramp_down
12.163,2.4116,33.7625,-0.24,-0.02,2.4119,33.7662,43.7339,47.13,39.8644,0.206238,74.2456,5.3033,ramp_down
12.175,2.4033,33.6469,0.06,0.00,2.4118,33.7650,43.7339,47.15,39.8631,0.206238,74.2456,5.3033,ramp_down
12.188,2.3951,33.5312,-0.45,-0.03,2.4006,33.6082,43.7339,47.15,39.6779,0.206116,74.2017,5.3001,ramp_down
12.201,2.3868,33.4156,-0.17,-0.01,2.3922,33.4915,43.5883,47.15,39.5401,0.206116,74.2017,5.3001,ramp_down
12.213,2.3786,33.3000,-0.17,-0.01,2.3922,33.4915,43.5883,47.15,39.5401,0.206116,74.2017,5.3001,ramp_down
12.225,2.3786,33.3000,0.06,0.00,2.3842,33.3786,43.5883,47.16,39.4069,0.206055,74.1797,5.2985,ramp_down
12.238,2.3703,33.1844,-0.10,-0.01,2.3787,33.3020,43.5883,47.15,39.3164,0.205994,74.1577,5.2970,ramp_down
12.250,2.3621,33.0688,-0.41,-0.03,2.3629,33.0812,43.5883,47.15,39.0558,0.205872,74.1138,5.2938,ramp_down
12.264,2.3538,32.9531,-0.20,-0.01,2.3653,33.1141,43.5883,47.20,39.0946,0.205872,74.1138,5.2938,ramp_down
12.275,2.3538,32.9531,-0.20,-0.01,2.3653,33.1141,43.5883,47.20,39.0946,0.205872,74.1138,5.2938,ramp_down
12.289,2.3455,32.8375,0.09,0.01,2.3609,33.0529,43.4196,47.16,38.8868,0.205811,74.0918,5.2923,ramp_down
12.300,2.3373,32.7219,0.08,0.01,2.3503,32.9044,43.4196,47.16,38.8469,0.205750,74.0698,5.2907,ramp_down
12.313,2.3290,32.6062,-0.93,-0.07,2.3302,32.6232,43.4196,47.20,38.5151,0.205627,74.0259,5.2876,ramp_down
12.326,2.3208,32.4906,-0.93,-0.07,2.3302,32.6232,43.4196,47.20,38.5151,0.205627,74.0259,5.2876,ramp_down
12.338,2.3208,32.4906,-0.19,-0.01,2.3285,32.5989,43.4196,47.18,38.3975,0.205566,74.0039,5.2860,ramp_down
12.350,2.3125,32.3750,-0.14,-0.01,2.3178,32.4489,43.4196,47.18,38.3092,0.205505,73.9819,5.2844,ramp_down
12.363,2.3042,32.2594,-0.56,-0.04,2.3091,32.3270,43.4196,47.18,38.1653,0.205383,73.9380,5.2813,ramp_down
12.375,2.2960,32.1438,-0.56,-0.04,2.3091,32.3270,43.4196,47.18,38.1653,0.205383,73.9380,5.2813,ramp_down
12.389,2.2960,32.1438,-0.52,-0.04,2.3073,32.3028,43.2113,47.20,38.1368,0.205322,73.9160,5.2797,ramp_down
12.400,2.2877,32.0281,-0.20,-0.01,2.2952,32.1323,43.2113,47.16,37.9354,0.205261,73.8940,5.2781,ramp_down
12.413,2.2795,31.9125,-0.08,-0.01,2.2889,32.0443,43.2113,47.18,37.8316,0.205200,73.8721,5.2766,ramp_down
12.426,2.2712,31.7969,-0.08,-0.01,2.2889,32.0443,43.2113,47.18,37.8316,0.205200,73.8721,5.2766,ramp_down
12.438,2.2712,31.7969,0.28,0.02,2.2780,31.8923,43.2113,47.20,37.6521,0.205139,73.8501,5.2750,ramp_down
12.450,2.2629,31.6812,0.30,0.02,2.2686,31.7601,43.2113,47.20,37.4961,0.205139,73.8501,5.2750,ramp_down
12.463,2.2547,31.5656,-0.69,-0.05,2.2667,31.7342,43.2113,47.20,37.4655,0.204956,73.7842,5.2703,ramp_down
12.479,2.2464,31.4500,-0.69,-0.05,2.2667,31.7342,42.9650,47.20,37.4655,0.204956,73.7842,5.2703,ramp_down
12.488,2.2464,31.4500,-0.27,-0.02,2.2537,31.5520,42.9650,47.20,37.2504,0.204895,73.7622,5.2687,ramp_down
12.500,2.2382,31.3344,-0.24,-0.02,2.2485,31.4793,42.9650,47.24,37.1646,0.204834,73.7402,5.2672,ramp_down
12.513,2.2299,31.2188,-0.37,-0.03,2.2382,31.3342,42.9650,47.20,36.9932,0.204773,73.7183,5.2656,ramp_down
12.526,2.2217,31.1031,-0.24,-0.02,2.2317,31.2434,42.9650,47.22,36.8861,0.204712,73.6963,5.2640,ramp_down
12.538,2.2217,31.1031,-0.24,-0.02,2.2317,31.2434,42.9650,47.22,36.8861,0.204712,73.6963,5.2640,ramp_down
12.550,2.2134,30.9875,-0.82,-0.06,2.2232,31.1247,42.9650,47.20,36.7458,0.204529,73.6304,5.2593,ramp_down
12.563,2.2051,30.8719,-0.50,-0.04,2.2146,31.0045,42.9650,47.24,36.6040,0.204529,73.6304,5.2593,ramp_down
12.576,2.1969,30.7562,0.01,0.00,2.2014,30.8194,42.7059,47.24,36.3854,0.204468,73.6084,5.2577,ramp_down
12.588,2.1969,30.7562,0.01,0.00,2.2014,30.8194,42.7059,47.24,36.3854,0.204468,73.6084,5.2577,ramp_down
12.600,2.1886,30.6406,0.20,0.01,2.1968,30.7547,42.7059,47.24,36.3090,0.204407,73.5864,5.2562,ramp_down
12.613,2.1804,30.5250,-0.80,-0.06,2.1816,30.5419,42.7059,47.24,36.0578,0.204224,73.5205,5.2515,ramp_down
12.625,2.1721,30.4094,0.71,0.05,2.1805,30.5275,42.7059,47.27,36.0408,0.204224,73.5205,5.2515,ramp_down
12.639,2.1638,30.2937,0.71,0.05,2.1805,30.5275,42.7059,47.27,36.0408,0.204224,73.5205,5.2515,ramp_down
12.650,2.1638,30.2937,-0.12,-0.01,2.1721,30.4090,42.7059,47.24,35.9009,0.204102,73.4766,5.2483,ramp_down
12.664,2.1556,30.1781,-0.15,-0.01,2.1601,30.2419,42.4404,47.25,35.7037,0.203979,73.4326,5.2452,ramp_down
12.675,2.1473,30.0625,0.23,0.02,2.1620,30.2686,42.4404,47.25,35.7351,0.203918,73.4106,5.2436,ramp_down
12.689,2.1391,29.9469,-0.31,-0.02,2.1390,29.9459,42.4404,47.24,35.3541,0.203796,73.3667,5.2405,ramp_down
12.700,2.1391,29.9469,-0.31,-0.02,2.1390,29.9459,42.4404,47.24,35.3541,0.203796,73.3667,5.2405,ramp_down
12.713,2.1308,29.8312,-0.19,-0.01,2.1285,29.7995,42.4404,47.27,35.1813,0.203674,73.3228,5.2373,ramp_down
12.725,2.1225,29.7156,0.14,0.01,2.1298,29.8174,42.4404,47.25,35.2025,0.203552,73.2788,5.2342,ramp_down
12.738,2.1143,29.6000,-0.08,-0.01,2.1225,29.7153,42.4404,47.27,35.0819,0.203430,73.2349,5.2311,ramp_down
12.751,2.1060,29.4844,-0.08,-0.01,2.1225,29.7153,42.1410,47.27,35.0819,0.203430,73.2349,5.2311,ramp_down
12.763,2.1060,29.4844,-0.58,-0.04,2.1107,29.5493,42.1410,47.27,34.8860,0.203308,73.1909,5.2279,ramp_down
12.775,2.0978,29.3687,0.16,0.01,2.1062,29.4869,42.1410,47.27,34.8123,0.203247,73.1689,5.2264,ramp_down
12.788,2.0895,29.2531,0.27,0.02,2.0918,29.2848,42.1410,47.27,34.5737,0.203186,73.1470,5.2248,ramp_down
12.800,2.0812,29.1375,-0.12,-0.01,2.0856,29.1990,42.1410,47.29,34.5630,0.202942,73.0591,5.2185,ramp_down
12.813,2.0812,29.1375,-0.12,-0.01,2.0856,29.1990,42.1410,47.29,34.5630,0.202942,73.0591,5.2185,ramp_down
12.825,2.0730,29.0219,-0.66,-0.05,2.0771,29.0788,42.1410,47.27,34.3305,0.202820,73.0151,5.2154,ramp_down
12.838,2.0647,28.9062,-0.18,-0.01,2.0715,29.0013,42.1410,47.29,34.2390,0.202698,72.9712,5.2122,ramp_down
12.851,2.0565,28.7906,-0.28,-0.02,2.0606,28.8487,41.7897,47.29,34.0588,0.202637,72.9492,5.2107,ramp_down
12.863,2.0482,28.6750,-0.28,-0.02,2.0606,28.8487,41.7897,47.29,34.0588,0.202637,72.9492,5.2107,ramp_down
12.875,2.0482,28.6750,-1.10,-0.08,2.0556,28.7788,41.7897,47.27,33.9763,0.202393,72.8613,5.2044,ramp_down
12.888,2.0400,28.5594,-0.38,-0.03,2.0456,28.6388,41.7897,47.29,33.8111,0.202332,72.8394,5.2028,ramp_down
12.900,2.0317,28.4438,-0.30,-0.02,2.0460,28.6435,41.7897,47.29,33.8165,0.202209,72.7954,5.1997,ramp_down
