time_s,cmd_motor_torque_nm,cmd_output_torque_nm,test_vel_motor_rpm,test_vel_output_rpm,test_torque_motor_nm,test_torque_output_nm,loadcell_torque_nm,test_voltage_v,test_q_A,motor_position_rev,motor_position_deg,output_position_deg,phase
15.764,0.6112,8.5562,0.56,0.04,0.6232,8.7252,11.5351,47.79,9.8176,0.268250,96.5698,6.8978,ramp_down
15.775,0.6029,8.4406,0.10,0.01,0.6071,8.4996,11.5351,47.83,9.5638,0.267868,96.4325,6.8880,ramp_down
15.788,0.5946,8.3250,0.10,0.01,0.6071,8.4996,11.5351,47.83,9.5638,0.267868,96.4325,6.8880,ramp_down
15.800,0.5946,8.3250,0.06,0.00,0.6066,8.4931,11.5351,47.85,9.5564,0.267593,96.3336,6.8810,ramp_down
15.813,0.5864,8.2094,-0.09,-0.01,0.5938,8.3133,11.5351,47.83,9.3541,0.267151,96.1743,6.8696,ramp_down
15.825,0.5781,8.0938,-0.11,-0.01,0.5893,8.2499,11.5351,47.79,9.2828,0.266891,96.0809,6.8629,ramp_down
15.838,0.5699,7.9781,-0.11,-0.01,0.5893,8.2499,11.5351,47.79,9.2828,0.266891,96.0809,6.8629,ramp_down
15.850,0.5699,7.9781,-1.33,-0.09,0.5784,8.0975,11.5351,47.81,9.1114,0.266388,95.8997,6.8500,ramp_down
15.864,0.5616,7.8625,-0.47,-0.03,0.5704,7.9857,10.8158,47.79,8.9855,0.265991,95.7568,6.8398,ramp_down
15.875,0.5533,7.7469,-1.21,-0.09,0.5578,7.8088,10.8158,47.83,8.7864,0.265366,95.5316,6.8237,ramp_down
15.888,0.5451,7.6313,-1.21,-0.09,0.5578,7.8088,10.8158,47.83,8.7864,0.265366,95.5316,6.8237,ramp_down
15.900,0.5451,7.6313,-0.70,-0.05,0.5584,7.8178,10.8158,47.83,8.7966,0.264938,95.3778,6.8127,ramp_down
15.913,0.5368,7.5156,-1.66,-0.12,0.5405,7.5668,10.8158,47.83,8.5142,0.264420,95.1910,6.7994,ramp_down
15.925,0.5286,7.4000,-0.81,-0.06,0.5337,7.4713,10.8158,47.79,8.4067,0.263947,95.0208,6.7872,ramp_down
15.938,0.5203,7.2844,-2.27,-0.16,0.5221,7.3098,10.8158,47.83,8.2250,0.263184,94.7461,6.7676,ramp_down
15.951,0.5203,7.2844,-2.27,-0.16,0.5221,7.3098,10.3430,47.83,8.2250,0.263184,94.7461,6.7676,ramp_down
15.963,0.5121,7.1687,-2.08,-0.15,0.5190,7.2658,10.3430,47.83,8.1755,0.262711,94.5758,6.7554,ramp_down
15.975,0.5038,7.0531,-1.31,-0.09,0.5088,7.1229,10.3430,47.85,8.0147,0.262299,94.4275,6.7448,ramp_down
15.988,0.4955,6.9375,-1.03,-0.07,0.5034,7.0469,10.3430,47.85,7.9292,0.261856,94.2682,6.7334,ramp_down
16.000,0.4955,6.9375,-1.03,-0.07,0.5034,7.0469,10.3430,47.85,7.9292,0.261856,94.2682,6.7334,ramp_down
16.013,0.4873,6.8219,-1.98,-0.14,0.5001,7.0007,10.3430,47.85,7.8773,0.261169,94.0210,6.7158,ramp_down
16.025,0.4790,6.7063,-2.16,-0.15,0.4922,6.8910,10.3430,47.81,7.7537,0.260544,93.7958,6.6997,ramp_down
16.038,0.4708,6.5906,-3.80,-0.27,0.4793,6.7109,10.3430,47.81,7.5511,0.259537,93.4332,6.6738,ramp_down
16.053,0.4625,6.4750,-3.80,-0.27,0.4793,6.7109,9.7227,47.81,7.5511,0.259537,93.4332,6.6738,ramp_down
16.063,0.4625,6.4750,-11.95,-0.85,0.4614,6.4589,9.7227,47.85,7.2676,0.256775,92.4390,6.6028,ramp_down
16.075,0.4542,6.3594,-32.44,-2.32,0.4729,6.6201,9.7227,47.85,7.4489,0.249069,89.6649,6.4046,ramp_down
16.088,0.4460,6.2437,-25.62,-1.83,0.4415,6.1816,9.7227,47.83,6.9555,0.240204,86.4734,6.1767,ramp_down
16.100,0.4460,6.2437,-25.62,-1.83,0.4415,6.1816,9.7227,47.83,6.9555,0.240204,86.4734,6.1767,ramp_down
16.113,0.4377,6.1281,0.86,0.06,0.4520,6.3281,9.7227,47.85,7.1204,0.241684,87.0062,6.2147,ramp_down
16.125,0.4295,6.0125,3.35,0.24,0.4402,6.1625,9.7227,47.83,6.9341,0.240799,86.6876,6.1920,ramp_down
16.138,0.4212,5.8969,0.07,0.01,0.4272,5.9802,8.9772,47.83,6.7289,0.240356,86.5283,6.1806,ramp_down
16.153,0.4129,5.7812,0.07,0.01,0.4272,5.9802,8.9772,47.83,6.7289,0.240356,86.5283,6.1806,ramp_down
16.163,0.4129,5.7812,-1.00,-0.07,0.4153,5.8135,8.9772,47.83,6.5414,0.240082,86.4294,6.1735,ramp_down
16.175,0.4047,5.6656,-0.89,-0.06,0.4160,5.8236,8.9772,47.83,6.5527,0.239868,86.3525,6.1680,ramp_down
16.188,0.3964,5.5500,-0.20,-0.01,0.4057,5.6803,8.9772,47.83,6.3915,0.239563,86.2427,6.1602,ramp_down
16.200,0.3882,5.4344,-0.20,-0.01,0.4057,5.6803,8.9772,47.83,6.3915,0.239563,86.2427,6.1602,ramp_down
16.213,0.3882,5.4344,-0.50,-0.04,0.3974,5.5640,8.9772,47.83,6.2606,0.239319,86.1548,6.1539,ramp_down
16.226,0.3799,5.3188,-0.66,-0.05,0.3828,5.3587,7.5576,47.83,6.0296,0.239044,86.0559,6.1469,ramp_down
16.238,0.3717,5.2031,0.43,0.03,0.3764,5.2694,7.5576,47.83,5.9292,0.238770,85.9570,6.1398,ramp_down
16.251,0.3634,5.0875,0.43,0.03,0.3764,5.2694,7.5576,47.83,5.9292,0.238770,85.9570,6.1398,ramp_down
16.263,0.3634,5.0875,-0.23,-0.02,0.3712,5.1965,7.5576,47.85,5.8471,0.238419,85.8307,6.1308,ramp_down
16.275,0.3551,4.9719,-0.38,-0.03,0.3604,5.0450,7.5576,47.83,5.6767,0.238098,85.7153,6.1225,ramp_down
16.288,0.3469,4.8562,-0.84,-0.06,0.3532,4.9442,7.5576,47.81,5.5633,0.237747,85.5890,6.1135,ramp_down
16.300,0.3386,4.7406,-0.84,-0.06,0.3532,4.9442,7.5576,47.81,5.5633,0.237747,85.5890,6.1135,ramp_down
16.313,0.3386,4.7406,-1.23,-0.09,0.3486,4.8803,7.5576,47.83,5.4913,0.237335,85.4407,6.1029,ramp_down
16.326,0.3304,4.6250,-0.77,-0.06,0.3346,4.6850,5.9655,47.81,5.2716,0.236984,85.3143,6.0939,ramp_down
16.338,0.3221,4.5094,-3.02,-0.22,0.3331,4.6640,5.9655,47.81,5.2480,0.236374,85.0946,6.0782,ramp_down
16.351,0.3138,4.3938,-2.11,-0.15,0.3192,4.4687,5.9655,47.83,5.0282,0.235748,84.8694,6.0621,ramp_down
16.363,0.3138,4.3938,-2.11,-0.15,0.3192,4.4687,5.9655,47.83,5.0282,0.235748,84.8694,6.0621,ramp_down
16.375,0.3056,4.2781,-1.64,-0.12,0.3101,4.3409,5.9655,47.83,4.8844,0.235245,84.6881,6.0492,ramp_down
16.388,0.2973,4.1625,-1.18,-0.08,0.3045,4.2630,5.9655,47.85,4.7968,0.234741,84.5068,6.0362,ramp_down
16.400,0.2891,4.0469,-1.60,-0.11,0.2960,4.1436,5.9655,47.83,4.6624,0.234238,84.3256,6.0233,ramp_down
16.416,0.2808,3.9312,-1.60,-0.11,0.2960,4.1436,5.5360,47.83,4.6624,0.234238,84.3256,6.0233,ramp_down
16.425,0.2808,3.9312,-0.66,-0.05,0.2886,4.0409,5.5360,47.85,4.5469,0.233826,84.1772,6.0127,ramp_down
16.438,0.2725,3.8156,-0.95,-0.07,0.2806,3.9278,5.5360,47.81,4.4196,0.233398,84.0234,6.0017,ramp_down
16.450,0.2643,3.7000,-0.34,-0.02,0.2714,3.8000,5.5360,47.81,4.2758,0.233124,83.9246,5.9946,ramp_down
16.463,0.2560,3.5844,-0.34,-0.02,0.2714,3.8000,5.5360,47.81,4.2758,0.233124,83.9246,5.9946,ramp_down
16.475,0.2560,3.5844,-0.93,-0.07,0.2557,3.5804,5.5360,47.83,4.0287,0.232620,83.7433,5.9817,ramp_down
16.488,0.2478,3.4688,-0.74,-0.05,0.2440,3.4157,5.5360,47.81,3.8433,0.232239,83.6060,5.9719,ramp_down
16.500,0.2395,3.3531,-1.15,-0.08,0.2511,3.5160,5.5360,47.83,3.9562,0.231720,83.4192,5.9585,ramp_down
16.515,0.2313,3.2375,-1.80,-0.13,0.2433,3.4062,5.1656,47.83,3.8327,0.231339,83.2819,5.9487,ramp_down
16.525,0.2313,3.2375,-1.80,-0.13,0.2433,3.4062,5.1656,47.83,3.8327,0.231339,83.2819,5.9487,ramp_down
16.538,0.2230,3.1219,-2.04,-0.15,0.2358,3.3007,5.1656,47.81,3.7139,0.230865,83.1116,5.9365,ramp_down
16.550,0.2147,3.0063,-1.72,-0.12,0.2236,3.1308,5.1656,47.85,3.5228,0.230270,82.8973,5.9212,ramp_down
16.564,0.2065,2.8906,-3.58,-0.26,0.2149,3.0083,5.1656,47.83,3.3849,0.229431,82.5952,5.8997,ramp_down
16.575,0.2065,2.8906,-3.58,-0.26,0.2149,3.0083,5.1656,47.83,3.3849,0.229431,82.5952,5.8997,ramp_down
16.588,0.1982,2.7750,-3.28,-0.23,0.2099,2.9382,5.1656,47.85,3.3061,0.228607,82.2986,5.8785,ramp_down
16.602,0.1900,2.6594,-3.51,-0.25,0.1911,2.6752,4.7406,47.83,3.0101,0.227402,81.8646,5.8475,ramp_down
16.613,0.1817,2.5437,-3.50,-0.25,0.1910,2.6742,4.7406,47.81,3.0090,0.226349,81.4856,5.8204,ramp_down
16.625,0.1817,2.5437,-3.50,-0.25,0.1910,2.6742,4.7406,47.81,3.0090,0.226349,81.4856,5.8204,ramp_down
16.638,0.1734,2.4281,-3.35,-0.24,0.1842,2.5791,4.7406,47.81,2.9021,0.225296,81.1066,5.7933,ramp_down
16.650,0.1652,2.3125,-13.70,-0.98,0.1729,2.4206,4.7406,47.85,2.7236,0.222534,80.1123,5.7223,ramp_down
16.663,0.1569,2.1969,-26.70,-1.91,0.1663,2.3278,4.7406,47.81,2.6193,0.215759,77.6733,5.5481,ramp_down
16.676,0.1487,2.0813,-26.70,-1.91,0.1663,2.3278,4.7406,47.81,2.6193,0.215759,77.6733,5.5481,ramp_down
16.689,0.1487,2.0813,-14.57,-1.04,0.1591,2.2280,4.3812,47.85,2.5069,0.210327,75.7178,5.4084,ramp_down
16.700,0.1404,1.9656,-2.53,-0.18,0.1543,2.1600,4.3812,47.83,2.4305,0.209198,75.3113,5.3794,ramp_down
16.713,0.1321,1.8500,-3.68,-0.26,0.1375,1.9254,4.3812,47.85,2.1664,0.208466,75.0476,5.3605,ramp_down
16.726,0.1239,1.7344,-2.49,-0.18,0.1330,1.8627,4.3812,47.83,2.0959,0.207855,74.8279,5.3448,ramp_down
16.738,0.1239,1.7344,-2.49,-0.18,0.1330,1.8627,4.3812,47.83,2.0959,0.207855,74.8279,5.3448,ramp_down
16.750,0.1156,1.6187,-4.07,-0.29,0.1245,1.7428,4.3812,47.81,1.9610,0.206879,74.4763,5.3197,ramp_down
16.763,0.1074,1.5031,-2.80,-0.20,0.1152,1.6124,4.3812,47.81,1.7399,0.205963,74.1467,5.2962,ramp_down
16.775,0.0991,1.3875,-3.69,-0.26,0.1183,1.6559,4.3812,47.85,1.8632,0.204956,73.7842,5.2703,ramp_down
16.794,0.0991,1.3875,-3.69,-0.26,0.1183,1.6559,3.7110,47.85,1.8632,0.204956,73.7842,5.2703,ramp_down
16.800,0.0908,1.2719,-3.25,-0.23,0.0934,1.3081,3.7110,47.85,1.4719,0.203934,73.4161,5.2440,ramp_down
16.813,0.0826,1.1562,-1.86,-0.13,0.0923,1.2924,3.7110,47.83,1.4542,0.203293,73.1854,5.2275,ramp_down
16.825,0.0743,1.0406,-3.18,-0.23,0.0827,1.1583,3.7110,47.83,1.3033,0.202591,72.9327,5.2095,ramp_down
16.838,0.0743,1.0406,-3.18,-0.23,0.0827,1.1583,3.7110,47.83,1.3033,0.202591,72.9327,5.2095,ramp_down
16.850,0.0661,0.9250,-2.53,-0.18,0.0709,0.9920,3.7110,47.83,1.1162,0.201874,72.6746,5.1910,ramp_down
16.863,0.0578,0.8094,-5.89,-0.42,0.0631,0.8830,3.7110,47.85,0.9936,0.200638,72.2296,5.1593,ramp_down
16.876,0.0496,0.6938,-15.22,-1.09,0.0625,0.8745,2.6018,47.85,0.9840,0.197449,71.0815,5.0773,ramp_down
16.888,0.0413,0.5781,-15.22,-1.09,0.0625,0.8745,2.6018,47.85,0.9840,0.197449,71.0815,5.0773,ramp_down
16.900,0.0413,0.5781,-21.07,-1.51,0.0566,0.7924,2.6018,47.85,0.8916,0.192520,69.3073,4.9505,ramp_down
16.913,0.0330,0.4625,-9.00,-0.64,0.0415,0.5806,2.6018,47.85,0.6533,0.188553,67.8790,4.8485,ramp_down
16.925,0.0248,0.3469,-12.02,-0.86,0.0393,0.5505,2.6018,47.85,0.6194,0.186386,67.0990,4.7928,ramp_down
16.938,0.0165,0.2312,-27.00,-1.93,0.0437,0.6115,2.6018,47.81,0.6881,0.180603,65.0171,4.6441,ramp_down
16.950,0.0165,0.2312,-27.00,-1.93,0.0437,0.6115,2.6018,47.81,0.6881,0.180603,65.0171,4.6441,ramp_down
16.963,0.0083,0.1156,-37.02,-2.64,0.0115,0.1607,2.6018,47.83,0.1808,0.170517,61.3861,4.3847,ramp_down
16.976,0.0000,0.0000,-42.26,-3.02,0.0014,0.0191,1.8964,47.81,0.0215,0.158920,57.2113,4.0865,ramp_down
16.988,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,1.8964,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.000,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,1.8964,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.013,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,1.8964,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.025,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,1.8964,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.038,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,1.8964,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.050,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,1.8964,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.064,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,1.2435,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.075,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,1.2435,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.088,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,1.2435,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.100,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,1.2435,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.113,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,1.2435,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.125,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,1.2435,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.138,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,1.2435,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.151,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.3615,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.163,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.3615,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.175,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.3615,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.188,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.3615,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.200,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.3615,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.213,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.3615,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.225,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.3615,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.238,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.3615,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.251,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.0788,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.263,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.0788,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.275,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.0788,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.288,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.0788,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.300,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.0788,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.313,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.0788,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.325,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.0788,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.339,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.1269,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.350,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.1269,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.363,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.1269,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.375,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.1269,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.388,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.1269,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.400,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.1269,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.413,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.1269,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.426,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.1606,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.438,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.1606,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.450,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.1606,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.463,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.1606,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.475,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.1606,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.489,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.1606,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.500,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.1606,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.513,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.1606,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.526,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.1906,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.538,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.1906,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.550,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.1906,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.563,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.1906,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.575,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.1906,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.588,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.1906,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.600,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.1906,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.614,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.2046,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.625,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.2046,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.638,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.2046,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.650,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.2046,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.663,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.2046,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.675,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.2046,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.688,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.2046,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.700,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.2046,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.714,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.1570,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.725,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.1570,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.738,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.1570,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.750,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.1570,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.763,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.1570,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.775,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.1570,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.788,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.1570,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.801,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.1313,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.813,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.1313,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.825,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.1313,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.838,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.1313,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.850,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.1313,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.863,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.1313,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.875,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.1313,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.889,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.1485,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.900,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.1485,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.913,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.1485,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.925,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.1485,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.938,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.1485,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.950,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.1485,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.963,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.1485,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.975,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.1485,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
17.989,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.1650,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
18.000,0.0000,0.0000,-20.27,-1.45,-0.0059,-0.0826,0.1650,47.83,-0.0929,0.151718,54.6185,3.9013,ramp_down
