time_s,cmd_output_torque_nm,test_vel_output_rpm,test_torque_output_nm,load_cell_nm,test_voltage_v,test_temp_c,phase
4.800,28.7000,0.03,28.6312,23.8634,48.06,nan,ramp_up
4.814,28.8000,0.03,28.5835,24.7085,48.06,nan,ramp_up
4.825,28.9000,0.01,28.7864,24.7085,48.06,nan,ramp_up
4.839,29.0000,0.01,28.7864,24.7085,48.06,nan,ramp_up
4.850,29.0000,-0.02,28.8914,24.7085,48.06,nan,ramp_up
4.863,29.1000,0.07,28.9244,24.7085,48.10,nan,ramp_up
4.875,29.2000,0.06,29.0039,24.7085,48.10,nan,ramp_up
4.889,29.3000,0.06,29.0039,24.7085,48.10,nan,ramp_up
4.900,29.3000,0.12,29.2531,24.7085,48.06,nan,ramp_up
4.914,29.4000,0.14,29.3379,25.3475,48.06,nan,ramp_up
4.925,29.5000,0.21,29.5863,25.3475,48.06,nan,ramp_up
4.938,29.6000,0.21,29.5863,25.3475,48.06,nan,ramp_up
4.950,29.6000,0.17,29.3792,25.3475,48.10,nan,ramp_up
4.963,29.7000,0.16,29.6126,25.3475,48.06,nan,ramp_up
4.975,29.8000,0.13,29.7590,25.3475,48.06,nan,ramp_up
4.988,29.9000,0.13,29.7590,25.3475,48.06,nan,ramp_up
5.001,29.9000,0.10,29.9264,25.6035,48.06,nan,ramp_up
5.013,30.0000,0.09,29.9236,25.6035,48.06,nan,ramp_up
5.025,30.1000,0.07,30.0176,25.6035,48.06,nan,ramp_up
5.038,30.2000,0.07,30.0176,25.6035,48.06,nan,ramp_up
5.050,30.2000,0.08,30.0476,25.6035,48.03,nan,ramp_up
5.063,30.3000,0.11,30.2825,25.6035,48.06,nan,ramp_up
5.075,30.4000,0.16,30.3154,25.6035,48.06,nan,ramp_up
5.090,30.5000,0.16,30.3154,26.0570,48.06,nan,ramp_up
5.100,30.5000,0.14,30.2886,26.0570,48.06,nan,ramp_up
5.113,30.6000,0.20,30.5318,26.0570,48.06,nan,ramp_up
5.125,30.7000,0.19,30.5836,26.0570,48.10,nan,ramp_up
5.138,30.8000,0.19,30.5836,26.0570,48.10,nan,ramp_up
5.150,30.8000,0.06,30.8645,26.0570,48.06,nan,ramp_up
5.163,30.9000,0.06,30.8500,26.0570,48.06,nan,ramp_up
5.175,31.0000,0.05,30.9028,26.0570,48.06,nan,ramp_up
5.191,31.1000,0.05,30.9028,26.6700,48.06,nan,ramp_up
5.200,31.1000,0.04,31.0893,26.6700,48.06,nan,ramp_up
5.213,31.2000,-0.01,31.1002,26.6700,48.06,nan,ramp_up
5.225,31.3000,0.02,31.0335,26.6700,48.06,nan,ramp_up
5.238,31.4000,0.02,31.0335,26.6700,48.06,nan,ramp_up
5.250,31.4000,0.03,31.2961,26.6700,48.10,nan,ramp_up
5.263,31.5000,0.07,31.4759,26.6700,48.06,nan,ramp_up
5.277,31.6000,-0.02,31.4785,27.2082,48.06,nan,ramp_up
5.288,31.7000,-0.02,31.4785,27.2082,48.06,nan,ramp_up
5.300,31.7000,0.02,31.7642,27.2082,48.06,nan,ramp_up
5.313,31.8000,0.05,31.6946,27.2082,48.10,nan,ramp_up
5.325,31.9000,0.05,31.7444,27.2082,48.06,nan,ramp_up
5.339,32.0000,0.05,31.7444,27.2082,48.06,nan,ramp_up
5.350,32.0000,0.06,31.6816,27.2082,48.06,nan,ramp_up
5.363,32.1000,-0.02,31.9496,27.2082,48.06,nan,ramp_up
5.376,32.2000,0.00,32.2066,27.6270,48.06,nan,ramp_up
5.388,32.3000,0.00,32.2066,27.6270,48.06,nan,ramp_up
5.400,32.3000,0.04,32.2124,27.6270,48.03,nan,ramp_up
5.413,32.4000,0.01,32.1334,27.6270,48.10,nan,ramp_up
5.425,32.5000,0.03,32.4875,27.6270,48.06,nan,ramp_up
5.439,32.6000,0.03,32.4875,27.6270,48.06,nan,ramp_up
5.450,32.6000,0.07,32.4777,27.6270,48.06,nan,ramp_up
5.464,32.7000,0.05,32.6570,27.7731,48.06,nan,ramp_up
5.475,32.8000,0.06,32.7331,27.7731,48.03,nan,ramp_up
5.488,32.9000,0.06,32.7331,27.7731,48.03,nan,ramp_up
5.500,32.9000,0.13,32.9556,27.7731,48.06,nan,ramp_up
5.513,33.0000,0.11,33.0204,27.7731,48.06,nan,ramp_up
5.525,33.1000,0.07,32.9856,27.7731,48.06,nan,ramp_up
5.538,33.2000,0.07,32.9856,27.7731,48.06,nan,ramp_up
5.551,33.2000,0.16,33.0280,27.9054,48.06,nan,ramp_up
5.563,33.3000,0.14,33.3059,27.9054,48.10,nan,ramp_up
5.575,33.4000,0.08,33.2713,27.9054,48.06,nan,ramp_up
5.588,33.5000,0.08,33.2713,27.9054,48.06,nan,ramp_up
5.600,33.5000,0.14,33.3732,27.9054,48.06,nan,ramp_up
5.613,33.6000,0.12,33.5440,27.9054,48.06,nan,ramp_up
5.625,33.7000,0.11,33.4872,27.9054,48.06,nan,ramp_up
5.638,33.8000,0.11,33.4872,27.9054,48.06,nan,ramp_up
5.651,33.8000,0.18,33.7087,28.1948,48.10,nan,ramp_up
5.663,33.9000,0.30,33.9036,28.1948,48.06,nan,ramp_up
5.675,34.0000,0.31,33.9129,28.1948,48.13,nan,ramp_up
5.688,34.1000,0.31,33.9129,28.1948,48.13,nan,ramp_up
5.700,34.1000,0.04,34.0871,28.1948,48.10,nan,ramp_up
5.713,34.2000,0.13,34.1163,28.1948,48.10,nan,ramp_up
5.725,34.3000,0.04,34.1508,28.1948,48.10,nan,ramp_up
5.740,34.4000,0.04,34.1508,28.7971,48.10,nan,ramp_up
5.750,34.4000,0.07,34.4081,28.7971,48.06,nan,ramp_up
5.763,34.5000,0.04,34.4205,28.7971,48.10,nan,ramp_up
5.775,34.6000,0.05,34.4935,28.7971,48.10,nan,ramp_up
5.789,34.7000,0.05,34.4935,28.7971,48.10,nan,ramp_up
5.800,34.7000,0.03,34.6058,28.7971,48.10,nan,ramp_up
5.813,34.8000,0.02,34.8079,28.7971,48.06,nan,ramp_up
5.826,34.9000,0.07,34.8055,29.5765,48.10,nan,ramp_up
5.838,35.0000,0.07,34.8055,29.5765,48.10,nan,ramp_up
5.850,35.0000,0.09,34.6234,29.5765,48.06,nan,ramp_up
5.863,35.1000,0.07,34.9841,29.5765,48.06,nan,ramp_up
5.875,35.2000,0.08,35.0686,29.5765,48.10,nan,ramp_up
5.888,35.3000,0.08,35.0686,29.5765,48.10,nan,ramp_up
5.900,35.3000,0.12,35.3182,29.5765,48.10,nan,ramp_up
5.913,35.4000,0.19,35.3309,29.5765,48.10,nan,ramp_up
5.927,35.5000,0.23,35.4158,30.1617,48.10,nan,ramp_up
5.938,35.6000,0.17,35.5273,30.1617,48.10,nan,ramp_up
5.950,35.6000,0.17,35.5273,30.1617,48.10,nan,ramp_up
5.963,35.7000,0.08,35.5743,30.1617,48.10,nan,ramp_up
5.975,35.8000,0.10,35.6138,30.1617,48.13,nan,ramp_up
5.988,35.9000,0.10,35.6138,30.1617,48.13,nan,ramp_up
6.000,35.9000,0.13,35.9246,30.1617,48.10,nan,ramp_up
6.014,36.0000,0.26,35.8635,30.4485,48.06,nan,ramp_up
6.025,36.1000,0.18,35.8606,30.4485,48.13,nan,ramp_up
6.038,36.2000,0.49,35.9417,30.4485,48.10,nan,ramp_up
6.050,36.2000,0.49,35.9417,30.4485,48.10,nan,ramp_up
6.063,36.3000,0.21,36.2430,30.4485,48.10,nan,ramp_up
6.075,36.4000,0.12,36.3764,30.4485,48.10,nan,ramp_up
6.088,36.5000,0.08,36.3992,30.4485,48.10,nan,ramp_up
6.100,36.5000,0.08,36.3992,30.4485,48.10,nan,ramp_up
6.114,36.6000,0.03,36.4090,31.0411,48.10,nan,ramp_up
6.125,36.7000,0.02,36.5435,31.0411,48.10,nan,ramp_up
6.138,36.8000,0.04,36.6047,31.0411,48.10,nan,ramp_up
6.150,36.8000,0.04,36.6047,31.0411,48.10,nan,ramp_up
6.163,36.9000,0.00,36.7052,31.0411,48.10,nan,ramp_up
6.175,37.0000,-0.03,37.0197,31.0411,48.06,nan,ramp_up
6.189,37.1000,-0.03,37.0197,31.0411,48.06,nan,ramp_up
6.201,37.1000,-0.01,36.9302,31.8828,48.10,nan,ramp_up
6.213,37.2000,-0.04,37.2810,31.8828,48.10,nan,ramp_up
6.225,37.3000,-0.02,37.1863,31.8828,48.10,nan,ramp_up
6.238,37.4000,0.07,37.1409,31.8828,48.06,nan,ramp_up
6.250,37.4000,0.07,37.1409,31.8828,48.06,nan,ramp_up
6.263,37.5000,-0.02,37.4129,31.8828,48.10,nan,ramp_up
6.275,37.6000,0.03,37.4599,31.8828,48.10,nan,ramp_up
6.289,37.7000,0.03,37.4599,32.4387,48.10,nan,ramp_up
6.300,37.7000,0.06,37.5790,32.4387,48.06,nan,ramp_up
6.313,37.8000,0.01,37.6614,32.4387,48.10,nan,ramp_up
6.325,37.9000,0.05,37.8718,32.4387,48.06,nan,ramp_up
6.338,38.0000,0.05,37.8718,32.4387,48.06,nan,ramp_up
6.350,38.0000,0.11,37.9664,32.4387,48.06,nan,ramp_up
6.363,38.1000,0.19,38.1217,32.4387,48.06,nan,ramp_up
6.375,38.2000,0.28,38.0764,32.4387,48.06,nan,ramp_up
6.389,38.3000,0.17,38.2663,32.5838,48.06,nan,ramp_up
6.400,38.3000,0.17,38.2663,32.5838,48.06,nan,ramp_up
6.413,38.4000,0.04,38.3402,32.5838,48.10,nan,ramp_up
6.425,38.5000,0.01,38.3690,32.5838,48.06,nan,ramp_up
6.438,38.6000,0.10,38.4630,32.5838,48.06,nan,ramp_up
6.450,38.6000,0.10,38.4630,32.5838,48.06,nan,ramp_up
6.463,38.7000,0.09,38.6295,32.5838,48.06,nan,ramp_up
6.476,38.8000,0.09,38.7002,32.8354,48.10,nan,ramp_up
6.488,38.9000,0.09,38.7002,32.8354,48.10,nan,ramp_up
6.500,38.9000,0.10,38.8685,32.8354,48.06,nan,ramp_up
6.513,39.0000,0.17,38.9378,32.8354,48.03,nan,ramp_up
6.525,39.1000,0.14,39.0705,32.8354,48.06,nan,ramp_up
6.538,39.2000,0.14,39.0705,32.8354,48.06,nan,ramp_up
6.550,39.2000,0.12,39.1128,32.8354,48.06,nan,ramp_up
6.563,39.3000,0.07,39.2599,32.8354,48.06,nan,ramp_up
6.577,39.4000,0.06,39.3600,33.4514,48.03,nan,ramp_up
6.588,39.5000,0.06,39.3600,33.4514,48.03,nan,ramp_up
6.600,39.5000,-0.03,39.3349,33.4514,48.03,nan,ramp_up
6.613,39.6000,-0.02,39.4819,33.4514,48.03,nan,ramp_up
6.625,39.7000,0.03,39.7460,33.4514,48.03,nan,ramp_up
6.638,39.8000,0.03,39.7460,33.4514,48.03,nan,ramp_up
6.650,39.8000,0.04,39.6751,33.4514,48.06,nan,ramp_up
6.664,39.9000,-0.03,39.8035,34.0738,48.06,nan,ramp_up
6.675,40.0000,-0.01,39.7935,34.0738,48.03,nan,ramp_up
6.688,40.0000,-0.01,39.7935,34.0738,48.03,nan,hold
6.700,40.0000,-0.01,40.1035,34.0738,48.06,nan,hold
6.713,40.0000,0.03,39.8867,34.0738,48.03,nan,hold
6.725,40.0000,-0.04,40.0799,34.0738,48.06,nan,hold
6.738,40.0000,-0.02,39.8899,34.0738,48.06,nan,hold
6.755,40.0000,-0.02,39.8899,34.5607,48.06,nan,hold
6.763,40.0000,-0.04,39.9865,34.5607,48.06,nan,hold
6.775,40.0000,-0.02,40.0138,34.5607,48.03,nan,hold
6.788,40.0000,-0.01,40.0139,34.5607,48.03,nan,hold
6.801,40.0000,-0.01,40.0139,34.5607,48.03,nan,hold
6.813,40.0000,-0.01,40.0929,34.5607,48.06,nan,hold
6.825,40.0000,-0.04,39.9504,34.5607,48.03,nan,hold
6.838,40.0000,-0.02,39.8311,34.5607,48.06,nan,hold
6.853,40.0000,-0.02,39.8311,34.7363,48.06,nan,hold
6.863,40.0000,0.00,39.9783,34.7363,48.03,nan,hold
6.875,40.0000,0.02,39.9131,34.7363,48.06,nan,hold
6.888,40.0000,-0.04,40.0322,34.7363,48.06,nan,hold
6.901,40.0000,-0.04,40.0322,34.7363,48.06,nan,hold
6.913,40.0000,0.01,39.9678,34.7363,48.03,nan,hold
6.925,40.0000,0.03,39.8488,34.7363,48.03,nan,hold
6.939,40.0000,0.04,39.9897,34.7014,48.03,nan,hold
6.951,40.0000,0.04,39.9897,34.7014,48.03,nan,hold
6.963,40.0000,-0.04,39.9490,34.7014,48.03,nan,hold
6.975,40.0000,0.00,40.0572,34.7014,48.03,nan,hold
6.988,40.0000,-0.02,39.9787,34.7014,48.03,nan,hold
7.000,40.0000,0.01,40.0440,34.7014,48.03,nan,hold
7.013,40.0000,0.01,40.0440,34.7014,48.03,nan,hold
7.025,40.0000,-0.06,39.8602,34.7014,48.03,nan,hold
7.039,40.0000,-0.02,40.1096,34.6327,48.06,nan,hold
7.050,40.0000,-0.02,40.1096,34.6327,48.06,nan,hold
7.063,40.0000,0.03,39.9517,34.6327,48.06,nan,hold
7.075,40.0000,0.03,39.8928,34.6327,48.03,nan,hold
7.088,40.0000,-0.02,40.1336,34.6327,47.99,nan,hold
7.100,40.0000,-0.01,39.9090,34.6327,48.03,nan,hold
7.113,40.0000,-0.01,39.9090,34.6327,48.03,nan,hold
7.126,40.0000,0.01,39.9787,34.5817,48.03,nan,hold
7.138,40.0000,0.01,39.9092,34.5817,48.03,nan,hold
7.150,40.0000,-0.02,40.1816,34.5817,48.03,nan,hold
7.163,40.0000,-0.02,40.1816,34.5817,48.03,nan,hold
7.175,40.0000,-0.02,40.0424,34.5817,48.03,nan,hold
7.188,40.0000,0.08,39.9756,34.5817,48.03,nan,hold
7.200,40.0000,0.03,39.9884,34.5817,47.99,nan,hold
7.216,40.0000,0.03,39.9884,34.5420,47.99,nan,hold
7.225,40.0000,-0.04,40.0988,34.5420,48.03,nan,hold
7.238,40.0000,-0.02,39.9903,34.5420,48.03,nan,hold
7.250,40.0000,-0.01,39.9338,34.5420,48.03,nan,hold
7.263,40.0000,-0.01,39.9338,34.5420,48.03,nan,hold
7.275,40.0000,-0.04,40.0027,34.5420,48.03,nan,hold
7.288,40.0000,-0.04,40.0301,34.5420,48.03,nan,hold
7.300,40.0000,-0.01,40.1678,34.5420,48.03,nan,hold
7.315,40.0000,-0.01,40.1678,34.5076,48.03,nan,hold
7.325,40.0000,-0.01,39.9885,34.5076,48.03,nan,hold
7.338,40.0000,0.06,39.8851,34.5076,48.03,nan,hold
7.350,40.0000,0.02,39.9467,34.5076,48.06,nan,hold
7.363,40.0000,0.02,39.9467,34.5076,48.06,nan,hold
7.375,40.0000,0.03,40.0035,34.5076,48.06,nan,hold
7.388,40.0000,0.04,39.9531,34.5076,48.03,nan,hold
7.402,40.0000,0.02,39.8796,34.4805,48.03,nan,hold
7.413,40.0000,0.04,40.1402,34.4805,48.03,nan,hold
7.426,40.0000,0.04,40.1402,34.4805,48.03,nan,hold
7.438,40.0000,0.04,40.0191,34.4805,48.06,nan,hold
7.450,40.0000,-0.02,40.1833,34.4805,48.03,nan,hold
7.463,40.0000,0.01,40.0392,34.4805,48.03,nan,hold
7.475,40.0000,0.01,40.0392,34.4805,48.03,nan,hold
7.489,40.0000,-0.00,39.9431,34.4533,48.03,nan,hold
7.500,40.0000,-0.03,39.9834,34.4533,48.03,nan,hold
7.513,40.0000,0.00,39.9991,34.4533,47.99,nan,hold
7.526,40.0000,0.00,39.9991,34.4533,47.99,nan,hold
7.538,40.0000,0.04,40.1150,34.4533,48.03,nan,hold
7.550,40.0000,-0.00,39.9791,34.4533,48.03,nan,hold
7.563,40.0000,0.02,40.1177,34.4533,48.03,nan,hold
7.576,40.0000,0.02,40.1177,34.4533,48.03,nan,hold
7.593,40.0000,0.07,40.0325,34.4333,48.03,nan,hold
7.600,40.0000,0.04,40.0308,34.4333,48.06,nan,hold
7.613,40.0000,0.01,40.0415,34.4333,47.99,nan,hold
7.625,40.0000,0.01,40.0415,34.4333,47.99,nan,hold
7.638,40.0000,0.01,39.7556,34.4333,48.03,nan,hold
7.650,40.0000,0.01,40.0024,34.4333,48.03,nan,hold
7.663,40.0000,0.01,40.1073,34.4333,48.03,nan,hold
7.676,40.0000,0.05,40.0310,34.4178,48.03,nan,hold
7.688,40.0000,0.05,40.0310,34.4178,48.03,nan,hold
7.700,40.0000,0.03,39.9065,34.4178,48.03,nan,hold
7.713,40.0000,0.03,40.0412,34.4178,48.03,nan,hold
7.725,40.0000,-0.03,40.0697,34.4178,48.03,nan,hold
7.738,40.0000,-0.03,40.0697,34.4178,48.03,nan,hold
7.750,40.0000,-0.03,39.8673,34.4178,48.03,nan,hold
7.763,40.0000,0.03,40.3086,34.4178,48.03,nan,hold
7.776,40.0000,-0.01,39.9260,34.4000,48.03,nan,hold
7.789,40.0000,-0.01,39.9260,34.4000,48.03,nan,hold
7.800,40.0000,-0.03,40.0220,34.4000,48.06,nan,hold
7.813,40.0000,-0.01,39.9151,34.4000,48.03,nan,hold
7.825,40.0000,0.03,40.0880,34.4000,48.03,nan,hold
7.838,40.0000,0.03,40.0880,34.4000,48.03,nan,hold
7.850,40.0000,0.02,40.0785,34.4000,47.99,nan,hold
7.864,40.0000,0.02,39.9252,34.3803,48.03,nan,hold
7.875,40.0000,-0.06,39.9537,34.3803,48.03,nan,hold
7.888,40.0000,-0.06,39.9537,34.3803,48.03,nan,hold
7.900,40.0000,0.03,40.0683,34.3803,48.06,nan,hold
7.913,40.0000,0.02,39.8774,34.3803,48.06,nan,hold
7.925,40.0000,0.02,39.8394,34.3803,48.03,nan,hold
7.939,40.0000,0.02,39.8394,34.3803,48.03,nan,hold
7.951,40.0000,0.05,39.9265,34.3636,48.03,nan,hold
7.963,40.0000,0.02,40.0978,34.3636,48.03,nan,hold
7.975,40.0000,0.01,39.9164,34.3636,48.03,nan,hold
7.989,40.0000,0.01,39.9164,34.3636,48.03,nan,hold
8.000,40.0000,0.04,39.8600,34.3636,48.06,nan,hold
8.013,40.0000,-0.01,40.0789,34.3636,48.03,nan,hold
8.025,40.0000,-0.01,40.0703,34.3636,48.03,nan,hold
8.038,40.0000,-0.01,40.0703,34.3636,48.03,nan,hold
8.051,40.0000,0.01,39.9768,34.3507,48.03,nan,hold
8.063,40.0000,0.00,40.0912,34.3507,48.03,nan,hold
8.075,40.0000,0.06,39.9915,34.3507,48.03,nan,hold
8.088,40.0000,0.06,39.9915,34.3507,48.03,nan,hold
8.100,40.0000,-0.04,40.0328,34.3507,48.03,nan,hold
8.113,40.0000,0.00,39.9325,34.3507,48.03,nan,hold
8.125,40.0000,0.06,40.0031,34.3507,48.03,nan,hold
8.141,40.0000,0.06,40.0031,34.3404,48.03,nan,hold
8.150,40.0000,-0.02,40.0650,34.3404,48.03,nan,hold
8.163,40.0000,0.03,40.0282,34.3404,47.99,nan,hold
8.175,40.0000,0.04,39.9143,34.3404,48.03,nan,hold
8.188,40.0000,0.04,39.9143,34.3404,48.03,nan,hold
8.200,40.0000,-0.04,40.0062,34.3404,48.03,nan,hold
8.213,40.0000,-0.01,39.9100,34.3404,48.03,nan,hold
8.225,40.0000,-0.01,40.0054,34.3404,48.03,nan,hold
8.240,40.0000,-0.01,40.0054,34.3296,48.03,nan,hold
8.250,40.0000,-0.01,39.9255,34.3296,47.99,nan,hold
8.263,40.0000,-0.04,39.9621,34.3296,48.03,nan,hold
8.275,40.0000,-0.01,39.9967,34.3296,48.03,nan,hold
8.289,40.0000,-0.01,39.9967,34.3296,48.03,nan,hold
8.300,40.0000,0.03,40.0563,34.3296,48.03,nan,hold
8.313,40.0000,-0.02,40.1757,34.3296,48.03,nan,hold
8.327,40.0000,0.01,39.9551,34.3216,48.03,nan,hold
8.338,40.0000,0.01,39.9551,34.3216,48.03,nan,hold
8.350,40.0000,0.05,40.0983,34.3216,47.99,nan,hold
8.363,40.0000,0.00,40.0384,34.3216,48.03,nan,hold
8.375,40.0000,-0.07,39.8664,34.3216,48.03,nan,hold
8.388,40.0000,-0.07,39.8664,34.3216,48.03,nan,hold
8.400,40.0000,0.02,39.9922,34.3216,48.03,nan,hold
8.414,40.0000,-0.02,40.0506,34.3157,48.03,nan,hold
8.425,40.0000,-0.00,39.9851,34.3157,48.03,nan,hold
8.439,40.0000,-0.00,39.9851,34.3157,48.03,nan,hold
8.450,40.0000,-0.02,40.1040,34.3157,47.99,nan,hold
8.463,40.0000,-0.01,40.0982,34.3157,47.99,nan,hold
8.475,40.0000,-0.00,40.0356,34.3157,48.03,nan,hold
8.488,40.0000,-0.04,40.0204,34.3157,48.03,nan,hold
8.500,40.0000,-0.04,40.0204,34.3157,48.03,nan,hold
8.514,40.0000,0.04,40.0140,34.3154,48.03,nan,hold
8.525,40.0000,0.05,40.0184,34.3154,48.03,nan,hold
8.538,40.0000,-0.04,39.9975,34.3154,48.03,nan,hold
8.551,40.0000,-0.04,39.9975,34.3154,48.03,nan,hold
8.563,40.0000,-0.04,40.0276,34.3154,48.03,nan,hold
8.575,40.0000,0.01,39.9840,34.3154,48.03,nan,hold
8.588,40.0000,0.01,39.9970,34.3154,48.03,nan,hold
8.604,40.0000,0.01,39.9970,34.3101,48.03,nan,hold
8.613,40.0000,0.00,40.0012,34.3101,48.03,nan,hold
8.625,40.0000,-0.03,40.0357,34.3101,48.03,nan,hold
8.638,40.0000,-0.02,39.9101,34.3101,48.03,nan,hold
8.651,40.0000,-0.02,39.9101,34.3101,48.03,nan,hold
8.663,40.0000,0.00,39.9535,34.3101,48.03,nan,hold
8.675,40.0000,-0.05,39.9533,34.3101,48.03,nan,hold
8.688,40.0000,0.04,39.9189,34.3101,48.03,nan,hold
8.703,40.0000,0.04,39.9189,34.3039,48.03,nan,hold
8.713,40.0000,-0.01,39.9840,34.3039,48.03,nan,hold
8.725,40.0000,0.03,39.8818,34.3039,48.03,nan,hold
8.738,40.0000,0.07,40.0525,34.3039,48.03,nan,hold
8.751,40.0000,0.07,40.0525,34.3039,48.03,nan,hold
8.763,40.0000,0.04,40.0860,34.3039,48.06,nan,hold
8.775,40.0000,-0.04,40.0891,34.3039,48.03,nan,hold
8.789,40.0000,0.00,39.9770,34.2990,47.99,nan,hold
8.800,40.0000,-0.03,39.8311,34.2990,48.03,nan,hold
8.813,40.0000,-0.03,39.8311,34.2990,48.03,nan,hold
8.825,40.0000,-0.03,40.0448,34.2990,48.03,nan,hold
8.838,40.0000,0.01,39.9882,34.2990,48.03,nan,hold
8.850,40.0000,0.04,39.9738,34.2990,48.03,nan,hold
8.864,40.0000,0.04,39.9738,34.2990,48.03,nan,hold
8.876,40.0000,0.02,40.0931,34.2934,48.03,nan,hold
8.888,40.0000,0.01,40.0047,34.2934,48.03,nan,hold
8.900,40.0000,0.05,40.0629,34.2934,48.03,nan,hold
8.914,40.0000,0.05,40.0629,34.2934,48.03,nan,hold
8.925,40.0000,-0.01,39.8290,34.2934,48.03,nan,hold
8.938,40.0000,0.01,40.0940,34.2934,48.03,nan,hold
8.950,40.0000,0.01,39.9695,34.2934,48.03,nan,hold
8.963,40.0000,0.01,39.9695,34.2934,48.03,nan,hold
8.976,40.0000,0.02,39.9842,34.2893,47.99,nan,hold
8.988,40.0000,-0.03,39.9842,34.2893,47.99,nan,hold
9.000,40.0000,-0.01,40.0451,34.2893,47.99,nan,hold
9.014,40.0000,-0.01,40.0451,34.2893,47.99,nan,hold
9.025,40.0000,0.04,40.1103,34.2893,47.99,nan,hold
9.038,40.0000,-0.01,40.0465,34.2893,48.03,nan,hold
9.050,40.0000,-0.00,39.8700,34.2893,48.03,nan,hold
9.066,40.0000,-0.00,39.8700,34.2879,48.03,nan,hold
9.075,40.0000,-0.01,39.9192,34.2879,48.03,nan,hold
9.088,40.0000,0.02,40.1549,34.2879,48.03,nan,hold
9.100,40.0000,-0.03,40.1555,34.2879,48.03,nan,hold
9.114,40.0000,-0.03,40.1555,34.2879,48.03,nan,hold
9.125,40.0000,-0.01,39.9344,34.2879,48.03,nan,hold
9.138,40.0000,0.02,39.9812,34.2879,47.99,nan,hold
9.151,40.0000,0.02,39.9498,34.2879,47.99,nan,hold
9.163,40.0000,0.02,39.9498,34.2879,47.99,nan,hold
9.175,40.0000,-0.02,39.9663,34.2879,47.99,nan,hold
9.188,40.0000,-0.01,40.1081,34.2879,48.03,nan,hold
9.200,40.0000,0.01,39.9338,34.2879,48.03,nan,hold
9.214,40.0000,0.01,39.9338,34.2879,48.03,nan,hold
9.225,40.0000,0.04,40.0287,34.2879,47.99,nan,hold
9.238,40.0000,-0.04,39.9492,34.2879,48.03,nan,hold
9.251,40.0000,-0.01,39.9495,34.2897,48.03,nan,hold
9.263,40.0000,-0.04,40.0128,34.2897,48.03,nan,hold
9.275,40.0000,-0.04,40.0128,34.2897,48.03,nan,hold
9.288,40.0000,0.01,40.0126,34.2897,47.99,nan,hold
9.300,40.0000,0.02,39.9028,34.2897,48.03,nan,hold
9.313,40.0000,0.03,40.0286,34.2897,48.03,nan,hold
9.325,40.0000,0.03,40.0286,34.2897,48.03,nan,hold
9.339,40.0000,-0.03,40.0292,34.2853,48.03,nan,hold
9.350,40.0000,0.01,39.8400,34.2853,48.03,nan,hold
9.363,40.0000,0.02,39.9501,34.2853,48.03,nan,hold
9.376,40.0000,0.02,39.9501,34.2853,48.03,nan,hold
9.388,40.0000,-0.00,40.0293,34.2853,48.03,nan,hold
9.400,40.0000,0.03,40.0457,34.2853,47.99,nan,hold
9.413,40.0000,-0.00,39.9501,34.2853,47.99,nan,hold
9.426,40.0000,-0.00,39.9501,34.2853,47.99,nan,hold
9.440,40.0000,0.02,39.9653,34.2829,47.99,nan,hold
9.450,40.0000,0.03,39.9191,34.2829,48.03,nan,hold
9.463,40.0000,0.00,39.9050,34.2829,47.99,nan,hold
9.475,40.0000,-0.02,39.9665,34.2829,48.03,nan,hold
9.488,40.0000,-0.02,39.9665,34.2829,48.03,nan,hold
9.500,40.0000,-0.02,39.9819,34.2829,48.03,nan,hold
9.513,40.0000,-0.03,39.8916,34.2829,48.03,nan,hold
9.526,40.0000,0.04,39.9706,34.2843,48.03,nan,hold
9.538,40.0000,0.04,39.9706,34.2843,48.03,nan,hold
9.550,40.0000,0.05,39.9913,34.2843,48.03,nan,hold
9.563,40.0000,0.05,40.0979,34.2843,48.03,nan,hold
9.575,40.0000,-0.06,39.9562,34.2843,47.99,nan,hold
9.589,40.0000,-0.06,39.9562,34.2843,47.99,nan,hold
9.600,40.0000,0.09,39.9978,34.2843,48.03,nan,hold
9.614,40.0000,0.06,40.0384,34.2834,48.03,nan,hold
9.625,40.0000,0.04,39.9326,34.2834,48.03,nan,hold
9.638,40.0000,0.02,40.0503,34.2834,47.99,nan,hold
9.651,40.0000,0.02,40.0503,34.2834,47.99,nan,hold
9.663,40.0000,0.03,40.0919,34.2834,47.99,nan,hold
9.675,40.0000,-0.03,39.8645,34.2834,47.99,nan,hold
9.688,40.0000,0.02,39.9180,34.2834,47.99,nan,hold
9.700,40.0000,0.02,39.9180,34.2834,47.99,nan,hold
9.714,40.0000,-0.03,39.9147,34.2887,47.99,nan,hold
9.725,40.0000,0.06,39.9469,34.2887,48.03,nan,hold
9.738,40.0000,0.04,40.0202,34.2887,47.99,nan,hold
9.751,40.0000,0.02,40.0593,34.2887,48.03,nan,hold
9.763,40.0000,0.02,40.0593,34.2887,48.03,nan,hold
9.775,40.0000,-0.03,40.0812,34.2887,47.99,nan,hold
9.788,40.0000,-0.05,39.9292,34.2887,48.03,nan,hold
9.803,40.0000,-0.05,39.9292,34.2939,48.03,nan,hold
9.813,40.0000,-0.05,39.9911,34.2939,48.03,nan,hold
9.825,40.0000,0.01,40.0815,34.2939,47.99,nan,hold
9.838,40.0000,0.02,39.9035,34.2939,47.99,nan,hold
