time_s,odrive_pos_rad,output_pos_rad,diff_rad
9.252691,57.496716,2.856656,54.640060
9.255766,57.494001,2.857806,54.636195
9.259513,57.492413,2.857423,54.634991
9.261717,57.489064,2.857806,54.631258
9.265307,57.480909,2.858573,54.622335
9.269279,57.471495,2.858190,54.613305
9.271150,57.465581,2.859340,54.606241
9.274275,57.458738,2.859340,54.599398
9.278417,57.449714,2.859724,54.589990
9.280627,57.444644,2.860491,54.584154
9.283794,57.439563,2.860874,54.578689
9.288407,57.432690,2.861258,54.571432
9.289863,57.429460,2.861641,54.567819
9.293194,57.426416,2.862025,54.564392
9.296186,57.425979,2.862025,54.563954
9.299482,57.427016,2.862025,54.564991
9.302072,57.427213,2.862025,54.565189
9.304973,57.426494,2.862025,54.564470
9.308352,57.425829,2.862025,54.563804
9.311102,57.424793,2.861641,54.563151
9.314203,57.423342,2.862025,54.561318
9.318244,57.421305,2.862025,54.559280
9.320390,57.420532,2.862408,54.558124
9.323439,57.418579,2.862792,54.555787
9.326319,57.418045,2.862792,54.555254
9.329449,57.416775,2.863175,54.553600
9.332249,57.414576,2.862792,54.551784
9.335157,57.412575,2.863175,54.549399
9.338373,57.411388,2.862792,54.548597
9.341247,57.410987,2.862792,54.548195
9.344282,57.411454,2.863175,54.548279
9.348223,57.411766,2.863175,54.548591
9.350026,57.412473,2.862792,54.549681
9.353161,57.412790,2.863175,54.549615
9.356228,57.413797,2.863175,54.550622
9.359526,57.414246,2.862792,54.551455
9.362131,57.414504,2.863175,54.551329
9.365187,57.415607,2.862408,54.553198
9.368912,57.417902,2.862408,54.555493
9.371630,57.419286,2.862025,54.557261
9.374985,57.421605,2.862408,54.559197
9.378104,57.424373,2.862025,54.562348
9.380826,57.428597,2.862025,54.566573
9.384339,57.433523,2.861641,54.571882
9.387568,57.438940,2.861258,54.577682
9.390128,57.440761,2.861641,54.579120
9.393416,57.441972,2.861258,54.580714
9.396213,57.442745,2.860491,54.582254
9.399398,57.444255,2.860107,54.584148
9.402074,57.446166,2.860874,54.585292
9.405012,57.449312,2.860491,54.588822
9.408526,57.455083,2.859724,54.595359
9.411118,57.462345,2.859724,54.602621
9.414140,57.470710,2.858957,54.611753
9.418424,57.485427,2.857806,54.627620
9.419606,57.491515,2.857423,54.634092
9.423141,57.499760,2.857039,54.642721
9.425932,57.509587,2.856272,54.653315
9.429475,57.519911,2.855122,54.664790
9.431919,57.525592,2.854738,54.670854
9.434865,57.532423,2.854355,54.678068
9.437789,57.539182,2.853971,54.685211
9.441151,57.543952,2.853588,54.690364
9.444312,57.550938,2.853204,54.697734
9.448426,57.563348,2.852054,54.711294
9.450143,57.569592,2.851670,54.717922
9.453905,57.581972,2.850903,54.731068
9.456787,57.595454,2.849369,54.746085
9.459981,57.610051,2.848986,54.761065
9.462568,57.624018,2.847835,54.776183
9.465613,57.639760,2.847068,54.792691
9.468700,57.652738,2.845918,54.806821
9.471603,57.664111,2.845534,54.818577
9.474944,57.675167,2.844384,54.830783
9.478033,57.683328,2.844000,54.839328
9.481187,57.692975,2.842850,54.850126
9.484360,57.702737,2.842466,54.860270
9.488489,57.719616,2.841316,54.878301
9.490118,57.727035,2.840549,54.886486
9.493452,57.746359,2.839015,54.907344
9.496377,57.762544,2.837864,54.924679
9.499527,57.780814,2.837097,54.943716
9.502374,57.798095,2.835180,54.962915
9.505335,57.815095,2.834030,54.981065
9.508850,57.832999,2.832879,55.000120
9.511573,57.847602,2.832112,55.015490
9.514737,57.863835,2.830578,55.033257
9.517709,57.881949,2.829811,55.052138
9.520429,57.894688,2.828277,55.066411
9.524191,57.912491,2.827127,55.085364
9.528442,57.932444,2.826360,55.106085
9.529817,57.941876,2.825209,55.116667
9.533748,57.957353,2.824059,55.133295
9.538565,57.973071,2.822525,55.150546
9.539709,57.992419,2.821758,55.170662
9.542874,58.012235,2.820224,55.192012
9.545864,58.032291,2.818690,55.213601
9.549317,58.058333,2.817156,55.241177
9.551874,58.077867,2.815622,55.262245
9.554727,58.100535,2.814088,55.286447
9.557881,58.126049,2.812170,55.313879
9.560976,58.144128,2.811020,55.333108
9.564522,58.164249,2.809869,55.354380
9.569229,58.182537,2.808335,55.374202
9.570380,58.193005,2.807185,55.385820
9.574074,58.212090,2.806418,55.405672
9.578503,58.236748,2.804500,55.432247
9.580134,58.249085,2.802966,55.446119
9.584036,58.277141,2.800282,55.476859
9.587443,58.315358,2.798364,55.516994
9.590211,58.332993,2.797214,55.535779
9.593367,58.359892,2.795296,55.564595
9.596341,58.383986,2.794146,55.589840
9.599384,58.403994,2.791078,55.612916
9.602166,58.424157,2.790695,55.633462
9.605338,58.443194,2.789161,55.654033
9.608722,58.464406,2.786860,55.677546
9.611817,58.481136,2.786093,55.695043
9.615072,58.504625,2.784942,55.719683
9.618223,58.528546,2.783025,55.745521
9.620852,58.552161,2.781491,55.770670
9.624096,58.583643,2.779573,55.804070
9.628601,58.623281,2.776889,55.846392
9.630344,58.637872,2.774204,55.863667
9.633943,58.668072,2.772670,55.895402
9.638392,58.699560,2.771520,55.928041
9.640187,58.711107,2.769602,55.941505
9.643979,58.736592,2.768068,55.968523
9.648424,58.768775,2.766534,56.002241
9.649961,58.781820,2.765000,56.016820
9.653155,58.810277,2.762316,56.047961
9.656075,58.838913,2.760398,56.078515
9.659458,58.868286,2.758097,56.110189
9.662081,58.893867,2.756563,56.137303
9.665066,58.918992,2.755029,56.163962
9.668325,58.946957,2.752729,56.194228
9.670846,58.969811,2.750044,56.219767
9.674076,58.995978,2.749277,56.246701
9.678547,59.033105,2.747360,56.285746
9.679749,59.046654,2.745826,56.300828
9.683295,59.073091,2.742758,56.330333
9.686433,59.101332,2.741224,56.360108
9.689473,59.127913,2.740073,56.387839
9.692521,59.153086,2.738156,56.414930
9.695626,59.179846,2.735855,56.443992
9.698642,59.208543,2.733554,56.474989
9.701470,59.232451,2.731253,56.501198
9.705123,59.264335,2.729719,56.534616
9.708451,59.290005,2.727418,56.562587
9.710834,59.314920,2.724733,56.590187
9.714197,59.345390,2.723199,56.622191
9.718543,59.383225,2.721282,56.661943
9.720667,59.405078,2.718597,56.686480
9.724220,59.439892,2.716680,56.723212
9.728430,59.480135,2.714762,56.765373
9.729751,59.498099,2.712462,56.785638
9.733583,59.526382,2.710161,56.816222
9.736543,59.552034,2.708243,56.843791
9.739749,59.579029,2.705942,56.873087
9.742452,59.603525,2.704792,56.898733
9.745535,59.630980,2.702491,56.928490
9.748673,59.659940,2.699423,56.960518
9.751397,59.689859,2.697505,56.992354
9.754679,59.722180,2.695971,57.026209
9.757729,59.757282,2.694054,57.063228
9.760531,59.776337,2.691753,57.084584
9.763770,59.804997,2.690219,57.114779
9.766681,59.832633,2.687918,57.144715
9.769777,59.861707,2.686000,57.175706
9.772991,59.893651,2.682549,57.211102
9.776119,59.926410,2.680248,57.246162
9.779320,59.959810,2.677947,57.281863
9.782207,59.988044,2.676029,57.312015
9.785727,60.020504,2.672578,57.347926
9.788907,60.048283,2.670661,57.377623
9.791797,60.073222,2.669127,57.404096
9.794740,60.101092,2.667209,57.433883
9.797773,60.136984,2.665675,57.471309
9.800618,60.160677,2.662607,57.498070
9.804377,60.198296,2.660690,57.537606
9.807745,60.237394,2.657622,57.579772
9.810700,60.261141,2.654937,57.606204
9.814287,60.294134,2.653403,57.640730
9.818563,60.333274,2.650719,57.682555
9.820847,60.354834,2.647267,57.707566
9.824479,60.395382,2.646117,57.749265
9.827710,60.432881,2.643049,57.789832
9.830422,60.454105,2.641131,57.812974
9.833787,60.483634,2.639981,57.843653
9.838403,60.527143,2.637296,57.889846
9.840203,60.543160,2.635762,57.907397
9.843605,60.575259,2.633078,57.942181
9.848450,60.622286,2.630394,57.991892
9.851044,60.647039,2.627709,58.019330
9.854317,60.680361,2.625792,58.054570
9.860572,60.721185,2.623107,58.098078
9.860572,60.741750,2.619272,58.122478
9.865184,60.789537,2.617355,58.172183
9.868488,60.820277,2.615821,58.204456
9.871195,60.847253,2.613136,58.234117
9.874514,60.878275,2.611219,58.267056
9.878343,60.914898,2.609685,58.305214
9.879756,60.930873,2.607384,58.323490
9.882966,60.957388,2.605850,58.351539
9.885947,60.986121,2.603932,58.382188
9.889434,61.017286,2.602015,58.415271
9.891834,61.042614,2.599714,58.442900
9.894657,61.069081,2.597029,58.472052
9.897920,61.099396,2.595112,58.504284
9.900585,61.121788,2.593578,58.528210
9.903710,61.150616,2.591661,58.558956
9.906592,61.177874,2.590127,58.587748
9.909639,61.208566,2.588209,58.620357
9.912727,61.238634,2.586292,58.652343
9.915530,61.268373,2.583224,58.685149
9.918576,61.301330,2.581306,58.720024
9.921648,61.327144,2.579772,58.747372
9.924801,61.353263,2.577855,58.775409
9.927785,61.381570,2.575937,58.805633
9.930520,61.400577,2.573253,58.827324
9.933902,61.430466,2.572102,58.858363
9.938341,61.473903,2.569801,58.904101
9.940001,61.491681,2.567500,58.924181
9.943030,61.520389,2.564049,58.956340
9.946052,61.548229,2.562898,58.985330
9.949392,61.577662,2.560597,59.017065
9.952053,61.601594,2.559063,59.042531
9.955017,61.623286,2.557529,59.065756
9.958122,61.653522,2.555995,59.097527
9.960778,61.676328,2.554845,59.121483
9.963864,61.705947,2.551010,59.154937
9.966700,61.734278,2.549476,59.184802
9.969813,61.762417,2.547175,59.215242
9.972831,61.789082,2.545258,59.243824
9.975806,61.813212,2.543724,59.269488
9.978859,61.837660,2.542190,59.295470
9.981899,61.859591,2.540272,59.319319
9.985353,61.884272,2.538738,59.345534
9.988647,61.910344,2.537204,59.373140
9.991144,61.935343,2.535287,59.400056
9.994141,61.962152,2.533753,59.428399
9.998380,62.002065,2.530685,59.471381
9.999973,62.017885,2.529151,59.488734
10.003386,62.047438,2.527233,59.520204
10.006341,62.071550,2.524932,59.546617
10.009493,62.097634,2.522631,59.575002
10.012489,62.120619,2.521097,59.599522
10.015608,62.144198,2.519180,59.625018
10.018748,62.170887,2.516495,59.654392
10.021748,62.193370,2.514962,59.678408
10.025030,62.218638,2.513428,59.705211
10.028112,62.245333,2.511510,59.733823
10.031136,62.267738,2.509593,59.758145
10.034358,62.291940,2.507675,59.784265
10.037644,62.321960,2.506525,59.815436
10.040444,62.338151,2.504607,59.833544
10.043853,62.362719,2.502690,59.860029
10.048373,62.398102,2.501156,59.896946
10.049948,62.408504,2.499622,59.908883
10.053084,62.431694,2.498855,59.932839
10.056095,62.452468,2.497321,59.955148
10.059476,62.477300,2.494636,59.982664
10.062200,62.498302,2.493102,60.005200
10.065467,62.523086,2.491185,60.031901
10.068817,62.550344,2.489267,60.061076
10.071696,62.571148,2.487350,60.083798
10.074632,62.591641,2.486199,60.105442
10.077586,62.620218,2.484665,60.135552
10.080481,62.632693,2.483131,60.149562
10.083900,62.653042,2.481214,60.171829
10.088562,62.676771,2.480063,60.196708
10.089891,62.685753,2.478529,60.207224
10.093729,62.707331,2.477762,60.229569
10.098360,62.739329,2.476228,60.263100
10.099944,62.752038,2.474695,60.277344
10.103380,62.777600,2.473161,60.304440
10.106418,62.800514,2.471627,60.328888
10.109432,62.823075,2.470093,60.352982
10.112293,62.840458,2.468942,60.371516
10.115165,62.857703,2.468175,60.389528
10.118510,62.874199,2.466641,60.407558
10.120933,62.886831,2.465107,60.421724
10.124446,62.902015,2.464340,60.437675
10.127522,62.921675,2.463190,60.458485
10.130208,62.928014,2.462423,60.465592
10.133606,62.946578,2.460505,60.486073
10.138566,62.961564,2.459738,60.501826
10.140012,62.982776,2.458204,60.524572
10.142889,63.004024,2.455903,60.548121
10.145688,63.025866,2.454369,60.571496
10.148799,63.049055,2.452835,60.596220
10.152071,63.070219,2.451301,60.618918
10.155119,63.084864,2.450534,60.634330
10.158386,63.097723,2.449384,60.648339
10.161497,63.107742,2.449384,60.658358
10.164591,63.119936,2.447850,60.672086
10.169225,63.131171,2.447466,60.683705
10.170342,63.140950,2.446699,60.694251
10.174192,63.151940,2.445549,60.706391
10.178294,63.169706,2.445165,60.724541
10.180262,63.176082,2.443631,60.732451
10.184038,63.195502,2.443248,60.752254
10.188501,63.218530,2.441330,60.777200
10.189935,63.227255,2.440563,60.786691
10.193330,63.246825,2.439413,60.807412
10.196348,63.262716,2.437879,60.824837
10.199544,63.278577,2.436728,60.841849
10.202288,63.291178,2.435961,60.855217
10.205552,63.301533,2.435195,60.866338
10.208656,63.310970,2.434428,60.876543
10.211427,63.318293,2.434428,60.883865
10.214623,63.324519,2.434428,60.890091
10.217617,63.331883,2.433277,60.898606
10.220401,63.337414,2.432510,60.904904
10.223698,63.346881,2.431743,60.915138
10.228626,63.355767,2.430976,60.924791
10.229734,63.368243,2.430209,60.938034
10.233111,63.379083,2.429442,60.949641
10.236315,63.389437,2.428675,60.960762
10.239514,63.398192,2.428292,60.969900
10.242389,63.402590,2.427908,60.974682
10.245483,63.410272,2.427525,60.982747
10.248703,63.416605,2.426758,60.989848
10.251806,63.423736,2.427141,60.996595
10.254910,63.430885,2.426374,61.004510
10.258040,63.439651,2.425607,61.014044
10.261288,63.449208,2.424840,61.024368
10.264376,63.458634,2.424073,61.034561
10.267459,63.469480,2.423690,61.045790
10.270570,63.478234,2.422923,61.055312
10.274047,63.486042,2.422539,61.063503
10.278659,63.494185,2.421772,61.072413
10.279968,63.500681,2.421389,61.079292
10.283121,63.504737,2.421005,61.083732
10.286042,63.506361,2.421005,61.085356
10.289363,63.507236,2.420622,61.086614
10.292259,63.507823,2.420622,61.087202
10.295316,63.508411,2.420622,61.087789
10.298765,63.509675,2.420622,61.089053
10.301559,63.512048,2.420238,61.091810
10.304641,63.514882,2.420622,61.094260
10.307620,63.518873,2.420238,61.098635
10.310466,63.522007,2.420238,61.101768
10.314026,63.527142,2.419088,61.108054
10.318507,63.532810,2.419855,61.112956
10.320013,63.535063,2.419088,61.115976
10.323657,63.537718,2.418321,61.119397
10.328650,63.535249,2.418704,61.116545
10.330314,63.534584,2.418704,61.115880
10.333853,63.533505,2.418704,61.114801
10.338667,63.534722,2.419088,61.115634
10.340093,63.535255,2.419088,61.116167
10.343599,63.535405,2.418704,61.116701
10.346338,63.534296,2.419088,61.115209
10.349452,63.534177,2.418704,61.115472
10.352170,63.532744,2.419088,61.113657
10.355125,63.532649,2.419088,61.113561
10.357972,63.532840,2.419088,61.113753
10.360612,63.532049,2.419088,61.112962
10.363850,63.531702,2.419088,61.112614
10.366824,63.530887,2.419088,61.111799
10.370032,63.529095,2.419471,61.109624
10.372822,63.528166,2.419471,61.108695
10.378794,63.526171,2.419471,61.106700
10.380202,63.525224,2.419471,61.105753
10.383080,63.522971,2.419855,61.103117
10.386216,63.520892,2.419471,61.101421
10.389349,63.516859,2.419855,61.097005
10.392305,63.512815,2.420238,61.092577
10.395169,63.508069,2.420238,61.087831
10.398279,63.502922,2.420238,61.082684
10.400831,63.497924,2.420238,61.077686
10.404064,63.493125,2.420238,61.072886
10.408572,63.488391,2.420238,61.068153
10.410003,63.485940,2.421389,61.064551
10.413133,63.483537,2.421389,61.062149
10.416121,63.480709,2.421005,61.059704
10.419426,63.476245,2.422156,61.054089
10.422045,63.470750,2.422156,61.048594
10.425021,63.460845,2.422923,61.037922
10.428442,63.448136,2.423690,61.024446
10.431074,63.436613,2.424840,61.011773
10.434541,63.421507,2.425224,60.996283
10.437486,63.403183,2.426758,60.976425
10.440307,63.394608,2.428292,60.966317
10.443696,63.379910,2.428675,60.951235
10.446505,63.368117,2.429442,60.938675
10.449499,63.356403,2.430593,60.925810
10.452435,63.346683,2.431360,60.915324
10.455724,63.337683,2.431743,60.905940
10.459589,63.326442,2.432510,60.893932
10.461908,63.318928,2.433277,60.885651
10.465289,63.305146,2.434044,60.871102
10.468808,63.291580,2.435195,60.856385
10.471419,63.279452,2.436345,60.843107
10.474545,63.265161,2.436728,60.828432
10.477563,63.249815,2.438262,60.811552
10.480309,63.243403,2.438646,60.804757
10.483756,63.231964,2.439796,60.792168
10.486753,63.219734,2.440563,60.779171
10.489988,63.209440,2.441330,60.768110
10.492855,63.197126,2.442481,60.754645
10.495908,63.184950,2.443248,60.741702
10.499396,63.166842,2.444782,60.722060
10.501760,63.151658,2.445549,60.706109
10.504711,63.130374,2.447466,60.682908
10.507863,63.103284,2.449000,60.654283
10.510442,63.088058,2.450918,60.637140
10.513765,63.067469,2.452452,60.615017
10.518397,63.042554,2.453602,60.588951
10.519919,63.037982,2.454369,60.583612
10.523397,63.022109,2.455520,60.566589
10.526482,63.013276,2.455903,60.557373
10.529481,63.000381,2.457437,60.542944
10.532239,62.990950,2.457437,60.533512
10.535104,62.977108,2.458588,60.518520
10.538349,62.962211,2.460122,60.502090
10.540830,62.943414,2.461272,60.482142
10.544117,62.920644,2.463190,60.457455
10.548588,62.884308,2.464724,60.419584
10.550336,62.867674,2.467408,60.400266
10.553464,62.840350,2.469326,60.371024
10.556400,62.817682,2.470476,60.347206
10.559495,62.797842,2.472010,60.325832
10.562250,62.783784,2.473161,60.310624
10.565231,62.768211,2.474311,60.293900
10.568555,62.753962,2.474311,60.279651
10.571236,62.741492,2.476228,60.265264
10.574732,62.721406,2.476995,60.244411
10.577865,62.698061,2.478913,60.219148
10.581473,62.675986,2.480830,60.195156
10.584624,62.650112,2.481981,60.168131
10.587719,62.617449,2.483898,60.133551
10.590544,62.595854,2.486966,60.108887
10.593927,62.568763,2.488884,60.079880
10.598487,62.537658,2.489267,60.048391
10.599803,62.524787,2.491568,60.033219
10.603403,62.506433,2.493102,60.013331
10.606520,62.488056,2.494253,59.993803
10.609767,62.466814,2.496170,59.970643
10.612587,62.445931,2.497704,59.948227
10.615515,62.423407,2.498855,59.924552
10.618713,62.400559,2.500772,59.899787
10.621336,62.376405,2.502306,59.874098
10.624668,62.348589,2.504607,59.843982
10.627697,62.316477,2.505758,59.810720
10.630497,62.297938,2.508442,59.789496
10.634143,62.269254,2.509976,59.759278
10.638453,62.233001,2.512277,59.720724
10.640112,62.216721,2.513811,59.702910
10.644026,62.189930,2.515728,59.674202
10.648294,62.156045,2.516879,59.639166
10.650015,62.144821,2.519180,59.625641
10.653365,62.119541,2.521097,59.598443
10.656404,62.096789,2.522631,59.574157
10.659722,62.068638,2.525316,59.543322
10.662795,62.043483,2.527233,59.516249
10.665848,62.015314,2.529151,59.486163
10.669094,61.985671,2.530685,59.454986
10.671697,61.960528,2.532602,59.427926
10.675005,61.930142,2.535287,59.394855
10.677990,61.902830,2.536821,59.366009
10.680845,61.880725,2.538355,59.342370
10.684103,61.854737,2.539889,59.314849
10.687652,61.821517,2.541806,59.279711
10.690342,61.802648,2.543724,59.258924
10.693763,61.772214,2.545641,59.226573
10.696593,61.746070,2.547559,59.198512
10.699734,61.714929,2.549860,59.165070
10.702358,61.690380,2.552161,59.138219
10.705192,61.666753,2.554462,59.112291
10.708409,61.643198,2.555612,59.087586
10.711557,61.616041,2.557146,59.058895
10.714463,61.592858,2.559063,59.033795
10.717607,61.557217,2.560597,58.996619
10.720215,61.538528,2.563665,58.974862
10.723584,61.505751,2.565583,58.940168
10.726476,61.475682,2.567500,58.908182
10.729534,61.444242,2.569801,58.874440
10.732360,61.416900,2.570952,58.845948
10.735490,61.389725,2.573636,58.816089
10.738517,61.365823,2.575937,58.789886
10.741445,61.338894,2.578238,58.760656
10.744801,61.307627,2.579772,58.727855
10.748088,61.274809,2.583224,58.691585
10.750686,61.248078,2.584758,58.663320
10.754039,61.215900,2.586292,58.629609
10.758479,61.176340,2.587826,58.588515
10.759966,61.163170,2.589743,58.573427
10.763231,61.134473,2.592044,58.542429
10.766859,61.103692,2.593962,58.509730
10.769960,61.074151,2.597029,58.477121
10.773195,61.043070,2.599330,58.443739
10.776345,61.008291,2.601631,58.406660
10.779541,60.976120,2.603549,58.372571
10.782113,60.949713,2.605850,58.343863
10.785066,60.922131,2.607767,58.314364
10.788235,60.893974,2.610452,58.283522
10.790987,60.863660,2.611986,58.251674
10.794198,60.833364,2.613520,58.219844
10.798511,60.794954,2.616971,58.177983
10.800585,60.774995,2.618505,58.156489
10.804312,60.737478,2.621573,58.115905
10.807854,60.704617,2.623491,58.081127
10.810872,60.677743,2.625408,58.052334
10.813824,60.647860,2.627326,58.020534
10.818325,60.604129,2.629243,57.974886
10.819958,60.587477,2.631928,57.955550
10.822876,60.559644,2.634229,57.925416
10.826028,60.529857,2.635762,57.894095
10.829425,60.496961,2.637680,57.859281
10.831966,60.469864,2.639214,57.830650
10.834896,60.441749,2.642665,57.799084
10.837989,60.409290,2.644583,57.764707
10.840991,60.380318,2.646500,57.733818
10.844395,60.346415,2.648034,57.698380
10.848558,60.310828,2.650719,57.660109
10.850534,60.291647,2.652636,57.639011
10.854084,60.262807,2.654170,57.608637
10.858374,60.220329,2.656471,57.563857
10.859954,60.203155,2.659539,57.543616
10.863585,60.167832,2.661840,57.505992
10.866638,60.136217,2.663758,57.472460
10.869758,60.102853,2.666826,57.436028
10.873101,60.072413,2.668743,57.403670
10.876376,60.042063,2.671428,57.370636
10.879588,60.012708,2.672962,57.339746
10.882604,59.983221,2.675262,57.307958
10.885832,59.951199,2.677563,57.273635
10.889331,59.916624,2.679481,57.237144
10.891949,59.890259,2.682165,57.208094
10.894963,59.860736,2.683699,57.177037
10.898031,59.832609,2.686000,57.146609
10.900731,59.811978,2.687534,57.124444
10.904047,59.785122,2.689835,57.095286
10.908435,59.745544,2.691753,57.053791
10.910176,59.726830,2.693670,57.033160
10.913762,59.689457,2.696355,56.993103
10.918484,59.659779,2.699806,56.959972
10.919716,59.629926,2.701340,56.928586
10.922819,59.601487,2.703258,56.898230
10.925601,59.574816,2.705175,56.869641
10.928746,59.546516,2.706709,56.839807
10.931532,59.521900,2.709394,56.812506
10.934694,59.492916,2.711695,56.781222
10.937893,59.458677,2.713612,56.745065
10.940742,59.436159,2.716296,56.719862
10.944247,59.406228,2.718214,56.688014
10.948544,59.370060,2.719748,56.650312
10.950132,59.354810,2.722432,56.632378
10.954051,59.322399,2.723583,56.598816
10.956991,59.296974,2.725117,56.571857
10.960059,59.270447,2.727418,56.543029
10.963022,59.243920,2.730486,56.513434
10.966506,59.211191,2.732020,56.479171
10.969826,59.177755,2.734321,56.443434
10.972935,59.150952,2.736622,56.414331
10.978352,59.118146,2.738539,56.379606
10.979873,59.090917,2.740840,56.350077
10.983130,59.066002,2.742374,56.323628
10.985759,59.039223,2.744675,56.294548
10.988728,59.014913,2.746209,56.268704
10.991679,58.992880,2.747360,56.245521
10.994744,58.968912,2.749277,56.219635
10.997984,58.938778,2.751195,56.187583
11.001122,58.919663,2.753496,56.166167
11.004723,58.888761,2.755029,56.133732
11.007820,58.855619,2.758097,56.097522
11.010406,58.836121,2.759248,56.076873
11.013672,58.808593,2.761165,56.047428
11.016475,58.785523,2.763083,56.022440
11.019631,58.760404,2.764617,55.995788
11.022197,58.740553,2.765767,55.974785
11.025059,58.720305,2.768068,55.952237
11.028218,58.696726,2.768452,55.928274
11.031094,58.675676,2.771136,55.904540
11.034211,58.649724,2.773437,55.876287
11.037802,58.614335,2.775355,55.838980
11.040951,58.593884,2.776505,55.817378
11.044564,58.563593,2.778806,55.784787
11.047752,58.536024,2.780724,55.755300
11.050538,58.522955,2.782258,55.740697
11.053976,58.502666,2.783408,55.719258
11.058698,58.486085,2.784942,55.701143
11.060069,58.467168,2.786093,55.681076
11.063039,58.446322,2.788010,55.658312
11.066209,58.418273,2.789928,55.628345
11.066209,58.418273,2.791845,55.626428
11.072523,58.362504,2.793763,55.568742
11.075064,58.339267,2.795680,55.543587
11.078363,58.313345,2.797597,55.515747
11.081234,58.293888,2.798748,55.495141
11.084253,58.278758,2.799898,55.478860
11.088593,58.259266,2.801049,55.458217
11.089669,58.250925,2.801432,55.449493
11.093127,58.234914,2.803350,55.431564
11.096039,58.217783,2.804500,55.413282
11.099685,58.196924,2.805651,55.391273
11.102209,58.172794,2.807952,55.364842
11.105380,58.145967,2.809869,55.336098
11.109356,58.115539,2.812170,55.303369
11.112434,58.092386,2.814855,55.277531
11.115080,58.074314,2.816005,55.258308
11.118325,58.059908,2.816389,55.243520
11.121246,58.044886,2.817539,55.227347
11.124502,58.033729,2.818690,55.215039
11.127778,58.017868,2.819840,55.198028
11.130831,58.005800,2.820607,55.185193
11.134017,57.987925,2.821374,55.166551
11.138552,57.961991,2.824059,55.137933
11.140087,57.947796,2.825976,55.121820
11.143538,57.924678,2.826360,55.098319
11.146440,57.903862,2.828277,55.075585
11.149649,57.880978,2.829811,55.051167
11.152503,57.864074,2.830578,55.033496
11.155571,57.849507,2.831345,55.018162
11.159339,57.837715,2.832496,55.005219
11.161587,57.828853,2.833263,54.995590
11.164525,57.818127,2.833263,54.984864
11.168538,57.808060,2.835180,54.972880
11.170466,57.796633,2.835563,54.961070
11.174011,57.782540,2.836330,54.946209
11.178499,57.760543,2.838248,54.922295
11.180365,57.748331,2.839398,54.908932
11.183440,57.730091,2.840932,54.889158
11.188448,57.715362,2.841699,54.873663
11.189471,57.699687,2.843233,54.856453
11.192777,57.685138,2.844000,54.841137
11.195931,57.671668,2.844384,54.827284
11.199628,57.660654,2.845534,54.815120
11.201905,57.648868,2.847068,54.801799
11.204980,57.640107,2.847068,54.793039
11.208355,57.628926,2.847835,54.781090
11.211430,57.619243,2.848219,54.771024
11.213838,57.611806,2.848986,54.762821
11.218472,57.600301,2.849369,54.750932
11.220188,57.595370,2.850136,54.745234
11.223711,57.587778,2.850903,54.736875
11.229479,57.577615,2.852054,54.725562
11.230262,57.567752,2.852054,54.715699
11.233407,57.555906,2.852821,54.703085
11.236261,57.544036,2.853588,54.690448
11.239508,57.532722,2.853971,54.678751
11.242019,57.521565,2.855505,54.666060
11.245499,57.511133,2.856272,54.654861
11.249395,57.500545,2.857039,54.643506
11.251594,57.496380,2.857039,54.639341
11.254536,57.494325,2.857423,54.636902
11.257617,57.492042,2.857423,54.634619
11.260525,57.489292,2.857806,54.631485
11.263645,57.483264,2.857806,54.625457
11.266529,57.476391,2.858190,54.618201
11.269977,57.468241,2.858573,54.609668
11.272917,57.463088,2.859724,54.603364
11.275845,57.456802,2.860107,54.596695
11.279454,57.449067,2.860491,54.588576
11.282194,57.444560,2.860874,54.583686
11.285394,57.439557,2.861258,54.578299
11.288683,57.434841,2.861641,54.573200
11.291721,57.429496,2.861258,54.568239
11.294887,57.425649,2.861258,54.564392
11.297916,57.425613,2.861641,54.563972
11.300559,57.425182,2.861641,54.563541
11.304028,57.426458,2.861641,54.564817
11.308602,57.425895,2.862025,54.563870
11.309860,57.425482,2.862025,54.563457
11.312961,57.424583,2.862025,54.562558
11.316394,57.422587,2.862408,54.560179
11.319645,57.421862,2.862408,54.559454
11.322556,57.420310,2.862408,54.557902
11.325381,57.419214,2.862408,54.556806
11.328563,57.417266,2.862408,54.554858
11.331408,57.416505,2.862408,54.554097
11.334543,57.414540,2.862792,54.551748
11.338669,57.412605,2.862792,54.549813
11.340366,57.411502,2.863175,54.548327
11.343729,57.410837,2.863175,54.547662
11.346669,57.410741,2.863559,54.547182
11.349761,57.411274,2.863175,54.548099
11.352702,57.412275,2.863175,54.549100
11.355750,57.413102,2.863175,54.549927
11.359505,57.414133,2.862408,54.551724
11.361856,57.414049,2.862792,54.551257
11.365051,57.415025,2.862792,54.552234
11.368390,57.415768,2.862408,54.553360
11.370773,57.417452,2.862792,54.554661
11.374007,57.419915,2.862792,54.557123
11.378682,57.423648,2.862025,54.561623
11.380192,57.425152,2.862025,54.563127
11.383569,57.430773,2.861641,54.569131
11.386379,57.435962,2.861258,54.574704
11.389635,57.440150,2.861258,54.578893
11.392493,57.442439,2.861258,54.581182
11.395480,57.443062,2.860874,54.582188
11.398561,57.444513,2.860874,54.583638
11.401248,57.445220,2.860491,54.584729
11.404630,57.447784,2.860107,54.587677
11.407765,57.453597,2.860107,54.593489
