time_s,odrive_pos_rad,output_pos_rad,diff_rad,odrive_disp_rad,output_disp_rad,motor_on_output_side_rad,backlash_rad
13.524038,6.563657,0.238918,6.324739,6.337428,0.442936,0.45267342857142856,0.009737428571428564
13.527233,6.658068,0.233549,6.42452,6.431839,0.44830499999999995,0.4594170714285714,0.011112071428571457
13.530762,6.756628,0.227796,6.528832,6.530399,0.45405799999999996,0.46645707142857146,0.012399071428571495
13.533109,6.82975,0.218209,6.611541,6.603521,0.463645,0.47168007142857143,0.00803507142857146
13.536392,6.921595,0.21284,6.708756,6.695366,0.46901399999999993,0.47824042857142857,0.009226428571428635
13.539362,7.017809,0.207471,6.810338,6.79158,0.474383,0.4851128571428571,0.010729857142857124
13.542181,7.095798,0.200568,6.89523,6.869569,0.481286,0.4906835,0.009397500000000003
13.545135,7.184426,0.194816,6.98961,6.958197,0.48703799999999997,0.49701407142857146,0.009976071428571487
13.547979,7.269136,0.18868,7.080456,7.042907,0.493174,0.5030647857142857,0.0098907857142857
13.551117,7.363432,0.182544,7.180888,7.137203,0.4993099999999999,0.5098002142857143,0.010490214285714394
13.55374,7.442222,0.17334,7.268883,7.215993,0.5085139999999999,0.5154280714285714,0.006914071428571478
13.556825,7.531822,0.167971,7.363851,7.305593,0.513883,0.5218280714285715,0.007945071428571482
13.560084,7.622341,0.161835,7.460506,7.396112,0.520019,0.5282937142857143,0.008274714285714246
13.562783,7.712554,0.156083,7.556471,7.486325,0.525771,0.5347375,0.008966499999999988
13.566187,7.814452,0.147646,7.666807,7.588223,0.534208,0.5420159285714286,0.007807928571428535
13.569432,7.91675,0.141893,7.774857,7.690521,0.5399609999999999,0.5493229285714286,0.009361928571428701
13.572071,7.995863,0.135757,7.860106,7.769634,0.5460969999999999,0.5549738571428572,0.008876857142857242
13.575475,8.094914,0.129621,7.965293,7.868684999999999,0.552233,0.5620489285714285,0.009815928571428545
13.580224,8.186148,0.123869,8.062279,7.959918999999999,0.557985,0.5685656428571428,0.010580642857142886
13.58135,8.277032,0.115049,8.161984,8.050803,0.566805,0.5750573571428571,0.008252357142857103
13.584605,8.376608,0.109296,8.267312,8.150379,0.5725579999999999,0.5821699285714285,0.009611928571428563
13.587731,8.469193,0.102777,8.366416,8.242964,0.579077,0.588783142857143,0.009706142857142996
13.587731,8.469193,0.097024,8.372168,8.242964,0.58483,0.588783142857143,0.003953142857142988
13.595312,8.656722,0.088204,8.568518,8.430493,0.59365,0.6021780714285715,0.008528071428571482
13.596712,8.75949,0.082068,8.677422,8.533261,0.5997859999999999,0.6095186428571429,0.009732642857142926
13.600748,8.867555,0.075549,8.792006,8.641326,0.606305,0.6172375714285714,0.010932571428571403
13.602762,8.945122,0.069413,8.875709,8.718893,0.612441,0.6227780714285714,0.010337071428571432
13.605597,9.029809,0.06366,8.966148,8.80358,0.6181939999999999,0.6288271428571429,0.010633142857143008
13.609664,9.149028,0.057141,9.091888,8.922799,0.624713,0.6373427857142857,0.012629785714285746
13.611746,9.214812,0.047937,9.166875,8.988583,0.633917,0.6420416428571428,0.008124642857142872
13.614999,9.319022,0.042951,9.27607,9.092793,0.638903,0.6494852142857143,0.010582214285714264
13.619861,9.45837,0.033364,9.425006,9.232141,0.64849,0.6594386428571429,0.01094864285714292
13.621225,9.51282,0.027228,9.485592,9.286591,0.6546259999999999,0.6633279285714285,0.008701928571428597
13.624565,9.612852,0.020709,9.592143,9.386623,0.661145,0.6704730714285715,0.009328071428571505
13.62757,9.71025,0.014573,9.695677,9.484021,0.667281,0.6774300714285715,0.010149071428571466
13.630883,9.803858,0.008437,9.795421,9.577629,0.6734169999999999,0.6841163571428571,0.010699357142857191
13.633344,9.889386,0.001917,9.887469,9.663157,0.679937,0.6902255,0.010288500000000034
13.636404,9.983399,6.099108,3.884292,9.75717,-5.417254,0.6969407142857144,6.1141947142857145
13.639625,10.081323,6.250972,3.830352,9.855094,-5.569118,0.7039352857142857,6.273053285714285
13.642426,10.174575,6.26171,3.912865,9.948346,-5.5798559999999995,0.7105961428571429,6.290452142857142
13.645434,10.268086,6.256341,4.011746,10.041857,-5.5744869999999995,0.7172755000000001,6.2917625
13.649956,10.392756,6.250588,4.142168,10.166527,-5.568733999999999,0.7261805,6.294914499999999
13.651358,10.45919,6.241384,4.217805,10.232961,-5.5595300000000005,0.7309257857142857,6.290455785714286
13.654649,10.553042,6.234865,4.318177,10.326813,-5.553011,0.7376294999999999,6.290640499999999
13.659836,10.705722,6.228345,4.477376,10.479493,-5.546491,0.7485352142857142,6.295026214285714
13.661269,10.755196,6.219142,4.536055,10.528967,-5.537288,0.7520690714285714,6.289357071428571
13.664549,10.865324,6.213389,4.651935,10.639095,-5.531535,0.7599353571428571,6.291470357142857
13.667575,10.957647,6.20687,4.750777,10.731418,-5.525016000000001,0.7665298571428572,6.291545857142858
13.670887,11.060108,6.199583,4.860524,10.833879,-5.517728999999999,0.7738484999999999,6.291577499999999
13.673459,11.139997,6.193447,4.946549,10.913768,-5.5115929999999995,0.7795548571428571,6.291147857142857
13.676471,11.234092,6.185778,5.048314,11.007863,-5.503924,0.7862759285714286,6.290199928571428
13.679705,11.322953,6.178875,5.144079,11.096724,-5.497021,0.7926231428571429,6.289644142857143
13.682489,11.426302,6.172739,5.253563,11.200073,-5.4908850000000005,0.8000052142857143,6.290890214285715
